month,year,SNA_NAME,total_days_in_month,non_instructional_days_in_month,summer_weekdays_in_month,instructional_days_in_month,Avg_monthly_Per_Person,Avg_monthly_Per_hh,total_population_true_total,total_households,children_under_age18,children_5to14,children_15to17,hamilton_meal_cost,hh_snap_percent,meal_percent_income_covered,hh_size,free_reduced_estimate_f,month_meals,month_meal_dollars,snap_dollars,meal_percent_snap_covered,cps_meals,meal_percent_cps_covered,pre_charity_coverage,monthly_nbhd_meals,meal_percent_fsb_covered,monthly_nbhd_meals_lasoupe,meal_percent_lasoupe_covered,whole_again_meals,meal_percent_whole_again_covered,cfs_meals,meal_percent_cfs_covered
06,2021,South Cumminsville,30,30,22,0,225.8,447.65,782.68815697267,291.5655220742817,315.739313244569,171.18990889978977,19.48703573931325,3.45987,0.6116751269035533,0.4987711396722449,2.67,1,70441.93412754028,243719.9346298528,79835.41303433778,0.32757030382265206,838.9785564120534,0.011910214658402498,0.8382516581532995,2678.65,0.038026355084886054,0,0,0,0,0,0
06,2021,South Fairmount,30,30,22,0,225.8,447.65,1948,879,467,238,64,3.45987,0.36063708759954494,0.7385392086750329,2.02,1,175320,606584.4084,141905.05,0.2339411432850802,1328.8000000000002,0.007579283595710701,0.9800596355558238,613.9166666666667,0.0035016921438892697,0,0,0,0,0,0
06,2021,Spring Grove Village,30,30,22,0,225.8,447.65,2167,885,569,353,63,3.45987,0.24632768361581922,0.8445121333777121,2.44,1,195030,674778.4461,97587.7,0.14462183930744257,1830.4,0.009385222786238014,0.9985191954713927,0,0,0,0,0,0,0,0
06,2021,Villages at Roll Hill,30,30,22,0,225.8,447.65,2556,861,1464,770,35,3.45987,0.7665505226480837,0.4108676316386009,2.97,1,230040,795908.4948,295449,0.37120975832057423,3542,0.015397322204833941,0.797474712164009,0,0,407.5,0.0017714310554686143,0,0,0,0
06,2021,Walnut Hills,30,30,22,0,225.8,447.65,6121,3661,769,356,74,3.45987,0.3561868341983065,0.7967544410471668,1.662482726130653,0.69,550890,1906007.7843,583735.6,0.3062608688213635,1305.48,0.00236976528889615,1.1053850751574263,6495.358333333334,0.011790662987771304,8954.6666665,0.01625490872315707,1302,0.0023634482383052876,0,0
06,2021,West End,30,30,22,0,225.8,447.65,8108.676535899333,3560.2627683197634,2883.016284233901,1662.7512953367875,282,3.45987,0.4933898000276512,0.6913873861632996,2.30811501120239,1,729780.8882309401,2524947.0017635827,786340.797150259,0.3114286345816482,8556.905699481866,0.011725308017074328,1.0145413287620222,45422.97916666667,0.06224194124455135,1748.5,0.002395924623675106,911,0.001248319892575363,0,0
06,2021,West Price Hill,30,30,22,0,225.8,447.65,19033.099430683236,7620.713062369516,5323.327423723329,2962.5585731532974,1141.668963156742,3.45987,0.22796012339480806,0.8468051411190466,2.4887270348361774,1,1712978.9487614913,5926684.475451421,777665.9466027538,0.13121433236810215,18058.601159764174,0.010542220132256036,0.9885616936194048,4487.625,0.0026197782542772157,150,8.756675037276563e-5,0,0,0,0
06,2021,Westwood,30,30,22,0,225.8,447.65,33395.31343991494,14676.6103926893,9045.012253700428,4450.642390389082,1192.3863489636956,3.45987,0.20956255720807482,0.8340747646892012,2.2915995172669885,1,3005578.2095923447,10398909.880022265,1376822.7824555186,0.13240068414292006,24829.326453152225,0.008261081469751505,0.9747365303018727,11315.658416666667,0.003764885698383288,1270,4.2254764688763624e-4,608.3333333,2.0240143189702924e-4,0,0
06,2021,Winton Hills,30,30,22,0,225.8,447.65,6294,2662,3029,1366,361,3.45987,0.5101427498121713,0.5928931123874284,2.36,1,566460,1959877.9602,607908.7,0.3101768132225767,7598.8,0.013414539420259153,0.9164844650302642,43550.23333333334,0.07688139203709589,0,0,0,0,0,0
06,2022,Avondale,30,30,22,0,228.8,452.91,13427,5961,3578,1817,782,3.805857,0.33601744673712464,0.6717774753894903,2.12906523468576,1,1208430,4599111.77451,907178.73,0.19725085505160458,11435.6,0.009463187772564403,0.8784915182136592,13616.542500000001,0.011267961321714953,8680,0.007182873645970391,0,0,0,0
06,2022,Bond Hill,30,30,22,0,228.8,452.91,7640,3312,1924,1160,158,3.805857,0.125,0.864238566785308,2.2800669082799,1,687600,2616907.2732,187504.74000000002,0.07165127397529678,5799.200000000001,0.008433973240255964,0.9443238140008607,62901.78408333334,0.09148019791060695,2270.0000001500002,0.003301337987420012,0,0,0,0
06,2022,California,30,30,22,0,228.8,452.91,930.8790896159318,333.89473684210526,238.099573257468,113.49644381223328,53.103840682788054,3.805857,0,0.9734744690531943,2.77,0.13,83779.11806543387,318851.34294315794,0,0,95.29536273115221,0.001137459607258265,0.9746119286604527,0,0,0,0,0,0,0,0
06,2022,Camp Washington,30,30,22,0,228.8,452.91,1190,461,124,39,34,3.805857,0.21691973969631237,0.8891341845216981,1.87,1,107100,407607.2847,45291.00000000001,0.11111430462616559,321.20000000000005,0.0029990662931839406,1.0032475554410478,2063.891666666667,0.019270697167755993,1273,0.01188608776844071,0,0,0,0
06,2022,Carthage,30,30,22,0,228.8,452.91,2889,1107,899,566,206,3.805857,0.27461607949412825,0.8049220471500269,2.6,1,260010,989560.8785700001,137684.63999999998,0.13913710917812963,3396.8,0.013064112918733896,0.9571232692468904,7976.6865,0.030678383523710627,0,0,0,0,0,0
06,2022,Clifton,30,30,22,0,228.8,452.91,8544,4182,1386,828,171,3.805857,0.05547584887613582,0.8660917976545989,2.043306828811974,0.4,768960,2926551.79872,105075.12,0.035904069781357434,1758.2400000000002,0.0022865168539325845,0.9042823842898888,3898.9313333333334,0.005070395512553752,783.3333335,0.0010186919131034123,0,0,0,0
06,2022,College Hill,30,30,22,0,228.8,452.91,17085,7353,3947,2269,700,3.805857,0.1587107303141575,0.8057292908762613,2.2967481558251537,1,1537650,5852076.01605,528545.9700000001,0.09031768701404445,13063.6,0.008495821545865444,0.9045427994361712,11677.621833333335,0.007594460269458807,3051.6666665000002,0.0019846302256690406,0,0,0,0
06,2022,Columbia Tusculum,30,30,22,0,228.8,452.91,1546.0010562450489,742.678637443887,243.40586216002112,126.27198310007924,30.321890678637445,3.805857,0.03523489932885906,0.9681283519707845,2.08,0.13,139140.0950620544,529547.3047725852,11851.842643253236,0.022381083873787302,89.57169580142596,6.43751865783032e-4,0.9911531877103549,0,0,0,0,0,0,0,0
06,2022,Corryville,30,30,22,0,228.8,452.91,4438,1936,161,85,5,3.805857,0.04855371900826446,0.696351065084396,2.2536445783132533,1,399420,1520135.40294,42573.54,0.028006413058771704,396,9.914375844975213e-4,0.7253489157276652,11697.791083333334,0.029286943776809706,2820,0.007060237344149016,0,0,0,0
06,2022,CUF,30,30,22,0,228.8,452.91,17351,5533,603,326,155,3.805857,0.0536779324055666,0.768146503143471,2.2912183339224694,1,1561590,5943188.23263,134514.27000000002,0.022633351786079017,2116.4,0.0013552853181693018,0.7921351402477194,19145.675,0.012260372440909585,0,0,0,0,0,0
06,2022,Downtown,30,30,22,0,228.8,452.91,4608.323464100666,3019.7372316802366,182.9837157660992,34.248704663212436,0,3.805857,0.10842091201115778,0.9185874815466937,1.4455950220378533,1,414749.1117690599,1578475.8102700592,148283.94086602516,0.09394121842174792,150.69430051813472,3.633384526741172e-4,1.0128920384211157,2220.8333333333335,0.005354642771531564,0,0,0,0,0,0
06,2022,East End,30,30,22,0,228.8,452.91,1497,707,222,117,41,3.805857,0.11173974540311174,0.9611647959002535,2.09,1,134730,512763.11361,35779.89,0.06977859571079376,695.2,0.005159949528687004,1.0361033411397342,2720.8333333333335,0.020194710408471265,0,0,0,0,0,0
06,2022,East Price Hill,30,30,22,0,228.8,452.91,15139,6027,4271,2175,643,3.805857,0.2969968475194956,0.7410548028531188,2.4806578567302138,1,1362510,5185518.22107,810708.9000000001,0.1563409606210419,12399.2,0.009100263484304703,0.9064960269584654,23361.30691666667,0.017145787492691186,4709.333333,0.0034563660692398584,0,0,0,0
06,2022,East Walnut Hills,30,30,22,0,228.8,452.91,3830.86118251928,2460.753213367609,256.24293059125966,125.55205655526991,25.677377892030847,3.805857,0.026929441421263165,0.9428721882702548,1.542606914212548,1,344777.5064267352,1312173.8862767352,30012.85540488432,0.022872620556445566,665.4095115681234,0.0019299678754116233,0.967674776702112,11581.760333333334,0.03359198357620944,0,0,0,0,0,0
06,2022,East Westwood,30,30,22,0,228.8,452.91,2454.6865600850556,1098.3896073106985,811.9877462995721,519.3576096109182,102.61365103630436,3.805857,0.3735759991084419,0.7149323416357448,2.2243028365960846,1,220921.790407655,840796.7424755066,185843.46383797826,0.221032568811828,2736.67354684778,0.012387522035730132,0.9483524324833029,0,0,187.5,8.487166415500092e-4,0,0,0,0
06,2022,English Woods,30,30,22,0,228.8,452.91,488.253937947494,230.7780429594272,135.07303102625298,67.19713603818616,23.304057279236275,3.805857,0.22156862745098044,0.7200378183693885,2.07,1,43942.854415274465,167240.22007635323,23158.7259379475,0.1384758159692353,398.20525059665874,0.00906188857996087,0.8675755229185846,0,0,640,0.014564370214820115,0,0,0,0
06,2022,Evanston,30,30,22,0,228.8,452.91,8672.297260844167,3470.7770159583115,1628.718848421944,822.7564910472319,335.97585351867104,3.805857,0.14073520983405616,0.8608186524015716,2.1817024576473396,0.36,780506.753475975,2970497.091263814,221228.65937968832,0.07447529911081832,1835.4320337923903,0.002351590201645689,0.9376455417140356,7543.530666666667,0.009664914022936594,1259.99999975,0.0016143358070107774,0,0,0,0
06,2022,Hartwell,30,30,22,0,228.8,452.91,5084,2421,960,407,270,3.805857,0.09045848822800495,0.9180083549793534,2.03,1,457560,1741407.92892,99187.29000000001,0.05695810174788555,2978.8,0.006510184456683277,0.9814766411839222,10345.271833333334,0.022609650829035172,146.66666665,3.2054083978057523e-4,0,0,0,0
06,2022,Hyde Park,30,30,22,0,228.8,452.91,14090,6696,2678,1434,361,3.805857,0.0091099163679808845,0.9492131477579046,2.0931735761041304,0.65,1268100,4826207.2617,27627.510000000006,0.005724476488866829,5133.700000000001,0.004048340036274742,0.9589859642830462,0,0,0,0,0,0,0,0
06,2022,Kennedy Heights,30,30,22,0,228.8,452.91,5042,2478,890,418,40,3.805857,0.0867635189669088,0.8602037716339104,2.02,1,453780,1727021.7894600001,97375.65000000001,0.05638356770845788,2015.2,0.004440918506765393,0.9210282578491337,1900,0.004187050993873683,2351.6666665,0.00518239381748865,0,0,0,0
06,2022,Linwood,30,30,22,0,228.8,452.91,675.208344335886,324.36123580670716,106.30631106416688,55.14866649062583,13.242936361235806,3.805857,0.03523489932885906,0.9681283519707845,2.08,1,60768.75099022973,231277.17633742274,5176.233881700555,0.022381083873787302,300.9230525481912,0.004951937429100246,0.9954613732736721,0,0,0,0,0,0,0,0
06,2022,Lower Price Hill,30,30,22,0,228.8,452.91,857.2619521912351,274.3844621513944,282.7221115537849,110.6633466135458,18.94920318725099,3.805857,0.4972375690607735,0.5573386579819257,2.41,1,77153.57569721116,293635.47614226094,61792.44203187252,0.21043929311162396,570.2952191235058,0.007391688770999114,0.7751696398645488,0,0,1280,0.016590287467989222,0,0,0,0
06,2022,Madisonville,30,30,22,0,228.8,452.91,10328.143097643098,5116.823232323232,1645.7469135802469,776.1576879910214,339.36026936026934,3.805857,0.08993363696852189,0.8594787041907546,2.048913083594759,1,929532.8787878788,3537669.213465,208417.64321548818,0.0589138301631519,4908.279012345679,0.005280371597770839,0.9236729059516773,9198.255666666668,0.009895567845498155,0,0,0,0,0,0
06,2022,Millvale,30,30,22,0,228.8,452.91,2390.31184302733,890.4344779257183,964.2606867554308,522.8100911002102,59.51296426068675,3.805857,0.6116751269035533,0.4752711022093473,2.67,1,215128.06587245967,818746.6553971617,246680.43079887878,0.3012903065591368,2562.221443587947,0.011910214658402496,0.7884716234268866,8565.75,0.03981698048212022,0,0,0,0,0,0
06,2022,Mt. Adams,30,30,22,0,228.8,452.91,1611,940,134,89,31,3.805857,0,0.9455658722012891,1.7100000000000002,0.13,144990,551811.20643,0,0,68.64000000000001,4.734119594454791e-4,0.9460392841607346,0,0,2120,0.01462169804814125,0,0,0,0
06,2022,Mt. Airy,30,30,22,0,228.8,452.91,8782.73328391401,3929.412157153447,2344.5564121571533,1316.0527798369162,373.7666419570051,3.805857,0.22657421732700697,0.7341825337528219,2.2298569832402237,1,790445.995552261,3008324.4252945413,403227.350966642,0.13403718946541562,7435.205455893254,0.009406342112845417,0.877626065331083,1247.2033333333334,0.0015778476206485803,197.33333335,2.496480903950043e-4,0,0,0,0
06,2022,Mt. Auburn,30,30,22,0,228.8,452.91,4811,2573,712,390,151,3.805857,0.15895841430237076,0.8541032132952836,1.750066795949149,1,432990,1647898.0224300001,185240.19,0.11240998379671803,2380.4,0.005497586549342941,0.9720107836413446,10461.8705,0.024161921753389225,2234.1666666,0.005159857425344696,0,0,0,0
06,2022,Mt. Lookout,30,30,22,0,228.8,452.91,5051.790599419065,2169.960126749406,1191.287826775812,626.579350409295,164.43517296012675,3.805857,0.011706647128207993,0.967971623401985,2.336911529223379,0.13,454661.1539477158,1730375.335379992,11505.253475046213,0.006648992990020659,452.46030736730927,9.951593696507892e-4,0.9756157757616564,0,0,0,0,0,0,0,0
06,2022,Mt. Washington,30,30,22,0,228.8,452.91,12483.09660303323,5465.230910462971,3053.730015087291,1620.4657236106675,681.9047984555959,3.805857,0.13017022793010075,0.9035967596318654,2.2616857770187853,0.45,1123478.6942729908,4275799.252949722,322204.86311563797,0.07535547018334883,4558.693633691201,0.004057659176742249,0.9830098889919565,39829.709,0.035452126687434894,0,0,0,0,0,0
06,2022,North Avondale - Paddock Hills,30,30,22,0,228.8,452.91,4352.841556636553,1743.4697706740792,617.0382209867964,334.69145239749827,117.34676858929812,3.805857,0.15559361190153428,0.8781942441059057,2.099291784702549,1,391755.7400972898,1490966.325739451,122862.14521542739,0.08240437298575029,1988.9681723419044,0.005077061977057332,0.9656756790687134,213.33333333333334,5.445570070788332e-4,220,5.615744135500467e-4,0,0,0,0
06,2022,North Fairmount,30,30,22,0,228.8,452.91,1669.746062052506,789.2219570405729,461.926968973747,229.80286396181387,79.69594272076372,3.805857,0.22156862745098038,0.7200378183693886,2.07,1,150277.14558472554,571933.3264636468,79198.93406205252,0.13847581596923528,1361.7947494033415,0.00906188857996087,0.8675755229185848,10711.1425,0.07127592461463882,1060,0.007053634109668239,0,0,0,0
06,2022,Northside,30,30,22,0,228.8,452.91,7965,4049,1390,654,270,3.805857,0.09706100271672018,0.8925287681112727,1.9639542275905912,1,716850,2728228.59045,177993.63,0.06524146496486988,4065.6000000000004,0.005671479388993514,0.9634417124651361,79015.71541666667,0.11022628920508708,2400,0.0033479807491106927,0,0,0,0
06,2022,Oakley,30,30,22,0,228.8,452.91,11310.856902356903,6355.176767676768,1271.2530864197531,532.8423120089786,163.63973063973063,3.805857,0.03348852199904193,0.9441322319976118,1.7542870201096892,1,1017977.1212121214,3874275.352605001,96390.78678451179,0.024879694397482655,3064.520987654321,0.0030104026149481112,0.9720223290100425,0,0,92.5,9.086648223474688e-5,0,0,0,0
06,2022,Over-the-Rhine,30,30,22,0,228.8,452.91,5712,2976,893,456,143,3.805857,0.22815860215053763,0.8601751573110348,1.766196153846154,0.65,514080,1956514.96656,307525.89,0.15718044341909673,1713.1400000000003,0.0033324385309679433,1.0206880392610993,165400.29366666666,0.321740378280942,1783.33333315,0.003468980184309835,0,0,0,0
06,2022,Pendleton,30,30,22,0,228.8,452.91,1018,509,223,116,30,3.805857,0.10609037328094302,0.8890974104238332,2,1,91620,348692.61834,24457.14,0.07013954042512181,642.4000000000001,0.007011569526304301,0.9662485203752593,1105,0.012060685439860292,0,0,0,0,0,0
06,2022,Pleasant Ridge,30,30,22,0,228.8,452.91,7326.252591894439,3596.0254476908576,1421.0113100848257,749.3854853911405,189.8831291234684,3.805857,0.11124676081012051,0.903847207698152,2.000969089390142,1,659362.7332704996,2509440.273956664,181184.9166729501,0.07220132654812052,4132.781903864279,0.006267842714381661,0.9823163769606541,0,0,0,0,0,0,0,0
06,2022,Queensgate,30,30,22,0,228.8,452.91,273.738047808765,87.61553784860558,90.27788844621514,35.33665338645419,6.050796812749004,3.805857,0.4972375690607735,0.5573386579819257,2.41,1,24636.424302788844,93762.70788773904,19731.357968127493,0.21043929311162396,182.10478087649406,0.007391688770999117,0.7751696398645488,20271.666666666668,0.8228331521458621,805.83333335,0.03270902154655534,0,0,0,0
06,2022,Riverside,30,30,22,0,228.8,452.91,1612.7904191616767,737.7125748502995,260.4850299401198,139.6047904191617,32.31736526946108,3.805857,0.2100602282504586,0.820368499935789,2.1490519187358914,1,145151.1377245509,552424.4735669461,70184.77778443115,0.12704863948415518,756.4574850299402,0.00521151605759679,0.952628655477541,501.30674999999997,0.003453688051355927,0,0,0,0,0,0
06,2022,Roselawn,30,30,22,0,228.8,452.91,7056,3035,1647,887,249,3.805857,0.22833607907742998,0.7417700518822039,2.200778812114855,1,635040,2416871.42928,313866.63,0.12986484353183103,4998.4000000000005,0.007871000251952634,0.8795058956659876,6324.735000000001,0.00995958522297808,0,0,0,0,0,0
06,2022,Sayler Park,30,30,22,0,228.8,452.91,3122,1287,721,462,133,3.805857,0.17249417249417248,0.82932408968564,2.4276241252915693,1,280980,1069369.69986,100546.01999999999,0.09402362907155803,2618,0.00931738913801694,0.932665107895215,987.5,0.003514485016727169,960,0.003416613282084134,0,0,0,0
06,2022,Sedamsville,30,30,22,0,228.8,452.91,570.2095808383234,206.2874251497006,147.51497005988026,72.39520958083833,18.68263473053892,3.805857,0.2037735849056604,0.7790406543872179,2.64,1,51318.86227544911,195312.25122305393,19038.492215568862,0.0974772043041283,400.7425149700599,0.007808873720136518,0.8843267324114827,0,0,0,0,0,0,0,0
06,2022,South Cumminsville,30,30,22,0,228.8,452.91,782.68815697267,291.5655220742817,315.739313244569,171.18990889978977,19.48703573931325,3.805857,0.6116751269035533,0.47527110220934743,2.67,1,70441.93412754028,268091.9280928381,80773.49920112123,0.30129030655913674,838.9785564120534,0.011910214658402498,0.7884716234268867,4015.675,0.0570068816215257,0,0,0,0,0,0
06,2022,South Fairmount,30,30,22,0,228.8,452.91,1948,879,467,238,64,3.805857,0.36063708759954494,0.7115275255200681,2.02,1,175320,667242.84924,143572.47,0.21517273682817475,1328.8000000000002,0.007579283595710701,0.9342795459439536,3298.5310833333338,0.01881434567267473,0,0,0,0,0,0
06,2022,Spring Grove Village,30,30,22,0,228.8,452.91,2167,885,569,353,63,3.805857,0.24632768361581922,0.820434759156934,2.44,1,195030,742256.29071,98734.38000000002,0.13301925660415265,1830.4,0.009385222786238014,0.9628392385473247,735.625,0.003771855611957135,0,0,0,0,0,0
06,2022,Villages at Roll Hill,30,30,22,0,228.8,452.91,2556,861,1464,770,35,3.805857,0.7665505226480837,0.38555277250642533,2.97,1,230040,875499.34428,298920.60000000003,0.34142869660950886,3542,0.015397322204833941,0.7423787913207681,0,0,1041.6666665,0.004528197993827161,0,0,0,0
06,2022,Walnut Hills,30,30,22,0,228.8,452.91,6121,3661,769,356,74,3.805857,0.3561868341983065,0.7719992075373537,1.662482726130653,0.69,550890,2096608.5627300001,590594.64,0.281690464542883,1305.48,0.00236976528889615,1.0560594373691328,15189.519916666666,0.02757269131163511,20486.1666665,0.03718739978307829,0,0,0,0
06,2022,West End,30,30,22,0,228.8,452.91,8108.676535899333,3560.2627683197634,2883.016284233901,1662.7512953367875,282,3.805857,0.4933898000276512,0.666690438229343,2.30811501120239,1,729780.8882309401,2777441.701939941,795580.4991339749,0.28644363573078463,8556.905699481866,0.011725308017074328,0.964859381977202,47857.83833333333,0.06557836619885372,10238.333335,0.014029325103071302,0,0,0,0
06,2022,West Price Hill,30,30,22,0,228.8,452.91,19033.099430683236,7620.713062369516,5323.327423723329,2962.5585731532974,1141.668963156742,3.805857,0.22796012339480806,0.8240399982373932,2.4887270348361774,1,1712978.9487614913,6519352.922996563,786803.7169124389,0.12068739431747032,18058.601159764174,0.010542220132256036,0.9552696126871195,3608.65,0.0021066516915512045,0,0,0,0,0,0
06,2022,Westwood,30,30,22,0,228.8,452.91,33395.31343991494,14676.6103926893,9045.012253700428,4450.642390389082,1192.3863489636956,3.805857,0.20956255720807482,0.8127041613023339,2.2915995172669885,1,3005578.2095923447,11438800.868024493,1393000.796162022,0.12177856859594029,24829.326453152225,0.008261081469751505,0.9427438113680257,6370.578166666667,0.0021195848926289385,330,1.0979584525426769e-4,0,0,0,0
06,2022,Winton Hills,30,30,22,0,228.8,452.91,6294,2662,3029,1366,361,3.805857,0.5101427498121713,0.5561035893240951,2.36,1,566460,2155865.75622,615051.7800000001,0.2852922442992948,7598.8,0.013414539420259153,0.854810373043649,15077.109416666666,0.026616370823476797,0,0,0,0,0,0
06,2023,Avondale,30,30,22,0,177.43,343.34,13427,5961,3578,1817,782,3.977120565,0.33601744673712464,0.6611414581110598,2.12906523468576,1,1208430,4806071.80436295,687710.0199999999,0.14309191539246188,11435.6,0.009463187772564403,0.8136965612760861,18275.17916666667,0.01512307636078769,4937.4999999325,0.004085880026093775,0,0,10734.294,0.008882843027730195
06,2023,Bond Hill,30,30,22,0,177.43,343.34,7640,3312,1924,1160,158,3.977120565,0.125,0.8537544013339747,2.2800669082799,1,687600,2734668.100494,142142.75999999998,0.051978066359980875,5799.200000000001,0.008433973240255964,0.9141664409342116,72364.25383333334,0.10524178858832656,1173.33333335,0.0017064184603694007,0,0,0,0
06,2023,California,30,30,22,0,177.43,343.34,930.8790896159318,333.89473684210526,238.099573257468,113.49644381223328,53.103840682788054,3.977120565,0,0.9722442670564444,2.77,0.13,83779.11806543387,333199.65337560006,0,0,95.29536273115221,0.001137459607258265,0.9733817266637027,0,0,0,0,0,0,0,0
06,2023,Camp Washington,30,30,22,0,177.43,343.34,1190,461,124,39,34,3.977120565,0.21691973969631237,0.8824188295976145,1.87,1,107100,425949.61251149996,34333.99999999999,0.08060577822235494,321.20000000000005,0.0029990662931839406,0.9660236741131534,2622.15,0.024483193277310925,0,0,0,0,0,0
06,2023,Carthage,30,30,22,0,177.43,343.34,2889,1107,899,566,206,3.977120565,0.27461607949412825,0.7904493857661595,2.6,1,260010,1034091.11810565,104375.35999999999,0.10093439366465604,3396.8,0.013064112918733896,0.9044478923495495,6063.1875,0.023319055036344755,0,0,0,0,0,0
06,2023,Clifton,30,30,22,0,177.43,343.34,8544,4182,1386,828,171,3.977120565,0.05547584887613582,0.8616950058902547,2.043306828811974,0.4,768960,3058246.6296624,79654.87999999999,0.02604593077203623,1758.2400000000002,0.0022865168539325845,0.8900274535162235,1821.3916666666667,0.0023686429289776667,844.1666666675,0.0010978030933566116,0,0,0,0
06,2023,College Hill,30,30,22,0,177.43,343.34,17085,7353,3947,2269,700,3.977120565,0.1587107303141575,0.7979078911010705,2.2967481558251537,1,1537650,6115419.43677225,400677.78,0.06551926391029032,13063.6,0.008495821545865444,0.8719229765572263,5828.245833333333,0.0037903592061479096,1398.33333345,9.093963733294313e-4,0,0,0,0
06,2023,Columbia Tusculum,30,30,22,0,177.43,343.34,1546.0010562450489,742.678637443887,243.40586216002112,126.27198310007924,30.321890678637445,3.977120565,0.03523489932885906,0.9669866444109673,2.08,0.13,139140.0950620544,553376.9334873515,8984.592199630313,0.016235935500617815,89.57169580142596,6.43751865783032e-4,0.9838663317773682,0,0,0,0,0,0,0,0
06,2023,Corryville,30,30,22,0,177.43,343.34,4438,1936,161,85,5,3.977120565,0.04855371900826446,0.6797326218926167,2.2536445783132533,1,399420,1588541.4960723,32273.96,0.020316724542480003,396,9.914375844975213e-4,0.7010407840195942,6405.638583333333,0.016037350616727588,1806.333333325,0.00452239079997246,0,0,0,0
06,2023,CUF,30,30,22,0,177.43,343.34,17351,5533,603,326,155,3.977120565,0.0536779324055666,0.7569380760920039,2.2912183339224694,1,1561590,6210631.70309835,101971.98,0.016418938503329438,2116.4,0.0013552853181693018,0.7747122999135027,8340.525,0.005341046625554723,85,5.4431701022675606e-5,0,0,0,0
06,2023,Downtown,30,30,22,0,177.43,343.34,4608.323464100666,3019.7372316802366,182.9837157660992,34.248704663212436,0,3.977120565,0.10842091201115778,0.9126710916213039,1.4455950220378533,1,414749.1117690599,1649507.2217322115,112410.43089563285,0.06814788648065832,150.69430051813472,3.633384526741172e-4,0.9811823165546363,0,0,0,0,0,0,0,0
06,2023,East End,30,30,22,0,177.43,343.34,1497,707,222,117,41,3.977120565,0.11173974540311174,0.9583241784357079,2.09,1,134730,535837.45372245,27123.859999999997,0.0506195672056352,695.2,0.005159949528687004,1.01410369517003,3533.3333333333335,0.026225290086345533,0,0,0,0,0,0
06,2023,East Price Hill,30,30,22,0,177.43,343.34,15139,6027,4271,2175,643,3.977120565,0.2969968475194956,0.7280701431748117,2.4806578567302138,1,1362510,5418866.54101815,614578.6,0.11341460346881452,12399.2,0.009100263484304703,0.8505850101279309,18968.39041666667,0.013921652256986494,1890.999999975,0.0013878797219653435,0,0,0,0
06,2023,East Walnut Hills,30,30,22,0,177.43,343.34,3830.86118251928,2460.753213367609,256.24293059125966,125.55205655526991,25.677377892030847,3.977120565,0.026929441421263165,0.9385581147944585,1.542606914212548,1,344777.5064267352,1371221.7111591883,22752.012043701798,0.016592511523514278,665.4095115681234,0.0019299678754116233,0.9570805941933844,5985.245833333333,0.01735973409450129,588.3333333325,0.0017064144915657953,0,0,0,0
06,2023,East Westwood,30,30,22,0,177.43,343.34,2454.6865600850556,1098.3896073106985,811.9877462995721,519.3576096109182,102.61365103630436,3.977120565,0.3735759991084419,0.6995353800909548,2.2243028365960846,1,220921.790407655,878632.5958869044,140883.3871500551,0.16034391144781668,2736.67354684778,0.012387522035730132,0.8722668135745016,0,0,0,0,0,0,0,0
06,2023,English Woods,30,30,22,0,177.43,343.34,488.253937947494,230.7780429594272,135.07303102625298,67.19713603818616,23.304057279236275,3.977120565,0.22156862745098044,0.7104967901787799,2.07,1,43942.854415274465,174766.02997978913,17556.064038186163,0.10045467096904609,398.20525059665874,0.00906188857996087,0.8200133497277867,0,0,391.66666665,0.008913091146711155,0,0,0,0
06,2023,Evanston,30,30,22,0,177.43,343.34,8672.297260844167,3470.7770159583115,1628.718848421944,822.7564910472319,335.97585351867104,3.977120565,0.14073520983405616,0.8515083126462188,2.1817024576473396,0.36,780506.753475975,3104169.4603706854,167708.03892919605,0.05402670217275095,1835.4320337923903,0.002351590201645689,0.9078866050206155,10923.666666666668,0.01399560813281664,611.666666675,7.836788906065858e-4,0,0,0,0
06,2023,Hartwell,30,30,22,0,177.43,343.34,5084,2421,960,407,270,3.977120565,0.09045848822800495,0.9126989825490336,2.03,1,457560,1819771.2857214,75191.45999999999,0.04131918147625477,2978.8,0.006510184456683277,0.9605283484819717,5365.608333333334,0.011726567736107469,99.166666675,2.1672931784902526e-4,0,0,0,0
06,2023,Hyde Park,30,30,22,0,177.43,343.34,14090,6696,2678,1434,361,3.977120565,0.0091099163679808845,0.9467790942015737,2.0931735761041304,0.65,1268100,5043386.5884765,20943.74,0.004152713584926009,5133.700000000001,0.004048340036274742,0.9549801478227744,0,0,0,0,0,0,0,0
06,2023,Kennedy Heights,30,30,22,0,177.43,343.34,5042,2478,890,418,40,3.977120565,0.0867635189669088,0.8564400006599049,2.02,1,453780,1804737.7699857,73818.09999999999,0.040902396585064484,2015.2,0.004440918506765393,0.9017833157517348,6957.141666666667,0.01533152996312457,1133.3333335,0.0024975391896954473,0,0,0,0
06,2023,Linwood,30,30,22,0,177.43,343.34,675.208344335886,324.36123580670716,106.30631106416688,55.14866649062583,13.242936361235806,3.977120565,0.03523489932885906,0.9669866444109673,2.08,1,60768.75099022973,241684.64927260677,3923.9763770794816,0.016235935500617815,300.9230525481912,0.004951937429100246,0.9881745173406854,0,0,0,0,0,0,0,0
