month,year,SNA_NAME,total_days_in_month,non_instructional_days_in_month,summer_weekdays_in_month,instructional_days_in_month,Avg_monthly_Per_Person,Avg_monthly_Per_hh,total_population_true_total,total_households,children_under_age18,children_5to14,children_15to17,hamilton_meal_cost,hh_snap_percent,meal_percent_income_covered,hh_size,free_reduced_estimate_f,month_meals,month_meal_dollars,snap_dollars,meal_percent_snap_covered,cps_meals,meal_percent_cps_covered,pre_charity_coverage,monthly_nbhd_meals,meal_percent_fsb_covered,monthly_nbhd_meals_lasoupe,meal_percent_lasoupe_covered,whole_again_meals,meal_percent_whole_again_covered,cfs_meals,meal_percent_cfs_covered,charitable_percent_covered
08,2019,South Cumminsville,31,19,10,12,124.14,248.19,704,282.68535388927825,291.5655220742817,164.52978276103715,21.70707778556412,3.17,0.5305410122164048,0.5711313067425566,2.48,1,65472,207546.24,37222.586573230554,0.17934599332288825,3277.7687456201825,0.05006367218994658,0.8005409722553914,0,0,0,0,0,0,0,0,0
08,2019,South Fairmount,31,19,10,12,124.14,248.19,1981,855,453,211,131,3.17,0.3929824561403509,0.7047997946218072,2.09,1,184233,584018.61,83391.84,0.142789696376285,6019.2,0.03267167119897087,0.8802611621970631,0,0,0,0,0,0,0,0,0
08,2019,Spring Grove Village,31,19,10,12,124.14,248.19,2171,862,599,373,70,3.17,0.2122969837587007,0.8897402149484337,2.51,1,201903,640032.51,45418.77,0.0709632234150106,7796.8,0.03861656339925608,0.9993200017627004,0,0,0,0,0,0,0,0,0
08,2019,Villages at Roll Hill,31,19,10,12,124.14,248.19,2348,847,1244,487,48,3.17,0.7107438016528925,0.41098250836216993,2.77,1,218364,692213.88,149410.37999999998,0.2158442416670408,9416,0.04312066091480281,0.6699474109440136,0,0,0,0,0,0,0,0,0
08,2019,Walnut Hills,31,19,10,12,124.14,248.19,6368,3492,1070,513,163,3.17,0.45217640320733105,0.732733199879062,1.7996058417085423,0.69,592224,1877350.08,391892.01,0.2087474329774445,8209.344,0.01386189009563948,0.955342522952146,0,0,0,0,0,0,0,0,0
08,2019,West End,31,19,10,12,124.14,248.19,6695,3532.019985196151,1595.9089563286454,1087.6439674315322,210.5988156920799,3.17,0.36344459139700896,0.7446391726929729,1.9098760268857355,1,622635,1973752.95,318599.90473723173,0.1614183298559385,22849.072982975576,0.03669737965738447,0.942754882206296,0,0,0,0,0,0,0,0,0
08,2019,West Price Hill,31,19,10,12,124.14,248.19,18343,7664.524854369146,5121.964782260825,2655.326325370089,847.0986757029516,3.17,0.23711169197677295,0.8528769473865814,2.3877086627051196,1,1705899,5407699.83,451047.7133982587,0.08340842272642539,61642.68001888551,0.0361350115211308,0.9724203816341376,0,0,0,0,0,0,0,0,0
08,2019,Westwood,31,19,10,12,124.14,248.19,32316,14259.456878767289,8629.008023236744,4229.56188180478,1379.3619842848082,3.17,0.223270087422473,0.8457906397845295,2.2547292362916203,1,3005388,9527079.96,790165.0305469452,0.0829388473555905,98717.06004317677,0.03284669401860151,0.9615761811587216,0,0,0,0,0,0,0,0,0
08,2019,Winton Hills,31,19,10,12,124.14,248.19,6008,2268,3018,1748,402,3.17,0.5476190476190477,0.5481767127280999,2.65,1,558744,1771218.48,308251.98,0.17403385493132387,37840,0.06772332230860645,0.7899338899680302,0,0,0,0,0,0,0,0,0
08,2020,Avondale,31,23,13,8,193.83,386.13,12719,5968,3390,1896,515,3.33,0.35874664879356566,0.6989734205984481,1.999154335719968,1,1182867,3938947.11,826704.33,0.2098795203167884,31343,0.02649748450163881,0.9353504254168754,75645.18533333334,0.06395071071670216,0,0,1680,0.0014202780194223,0,0,0.06537098873612446
08,2020,Bond Hill,31,23,13,8,193.83,386.13,7276,3243,1799,1169,149,3.33,0.13444341658957756,0.8648665894807344,2.20003345413995,1,676668,2253304.44,168352.68000000002,0.07471368582578217,17134,0.02532113237215296,0.9649014076786696,97702.1,0.14438705539496474,0,0,3220,0.00475861131308115,0,0,0.14914566670804588
08,2020,California,31,23,13,8,193.83,386.13,930.8790896159318,329.38264580369844,241.57041251778097,113.149359886202,52.40967283072546,3.33,0,0.9712414032173836,2.8,0.13,86571.75533428165,288283.9452631579,0,0,279.79476529160746,0.00323194053546943,0.9744733437528532,0,0,0,0,0,0,0,0,0
08,2020,Camp Washington,31,23,13,8,193.83,386.13,1128,412,112,33,24,3.33,0.191747572815534,0.8930051929138453,1.9,1,104904,349330.32,30504.27,0.08732213682453902,741.0000000000001,0.00706360100663463,0.9873909307450188,6822.958333333333,0.06504002071735428,0,0,0,0,0,0,0.06504002071735428
08,2020,Carthage,31,23,13,8,193.83,386.13,3021,1040,911,537,286,3.33,0.2259615384615385,0.8068409280797094,2.9,1,280953,935573.49,90740.55,0.0969892274309739,10699,0.03808110253316391,0.9419112580438472,8395.333333333334,0.02988162907437662,0,0,0,0,0,0,0.02988162907437662
08,2020,Clifton,31,23,13,8,193.83,386.13,8476,4118,1379,751,212,3.33,0.05099562894609033,0.8758416934870757,2.0755682881197384,0.4,788268,2624932.44,81087.29999999999,0.03089119505110005,5007.600000000001,0.00635266178507817,0.913085550323254,23755.115,0.0301358357817392,0,0,0,0,0,0,0.0301358357817392
08,2020,College Hill,31,23,13,8,193.83,386.13,16199,7263,3660,2115,618,3.33,0.144292991876635,0.8424894559041248,2.21074986282997,1,1506507,5016668.3100000005,404664.24,0.08066394168284169,35529,0.0235836939357069,0.9467370915226736,25117.253333333338,0.01667251020628071,0,0,2248,0.00149219353112863,0,0,0.01816470373740934
08,2020,Columbia Tusculum,31,23,13,8,193.83,386.13,1533.9553736466862,712.7721151307104,250.8824927383153,120.04145761816744,40.70609981515712,3.33,0.02738927738927738,0.9623346130991878,2.15,0.13,142657.84974914184,475050.63966464234,7538.15078690256,0.0158680994350919,271.66337206231856,0.00190430020177668,0.9801070127360564,0,0,0,0,0,0,0,0,0
08,2020,Corryville,31,23,13,8,193.83,386.13,4310,1868,192,75,9,3.33,0.05139186295503212,0.7052290087997718,2.254939759036145,1,400830,1334763.9,37068.48,0.0277715631955584,1092,0.00272434698001646,0.7357249189753466,4812.467333333333,0.01200625535347487,0,0,0,0,0,0,0.01200625535347487
08,2020,CUF,31,23,13,8,193.83,386.13,16792,5439,516,180,190,3.33,0.05846662989520132,0.7758753361797359,2.2019930481913512,1,1561656,5200314.48,122789.34,0.02361190663992305,4810,0.00308006372722289,0.8025673065468819,20253.417333333335,0.01296919253237162,0,0,0,0,0,0,0.01296919253237162
08,2020,Downtown,31,23,13,8,193.83,386.13,3914.909696521096,2723.1265729089564,201.82013323464105,37.58771280532939,0,3.33,0.1154896622509068,0.9087095158768976,1.4003966813585689,1,364086.60177646193,1212408.3839156183,121435.16980014804,0.10016028543778176,488.6402664692821,0.00134209900634929,1.0102119003210286,0,0,0,0,3590,0.00986029143199328,0,0,0.00986029143199328
08,2020,East End,31,23,13,8,193.83,386.13,1462,703,201,94,47,3.33,0.08677098150782361,0.9357052673269892,2.06,1,135966,452766.78,23553.93,0.05202221329047152,1833,0.01348131150434667,1.0012087921218074,0,0,0,0,0,0,0,0,0
08,2020,East Price Hill,31,23,13,8,193.83,386.13,14788,6063,4110,2240,563,3.33,0.3092528451261752,0.8020828826719687,2.421629116117851,1,1375284,4579695.72,723993.75,0.1580877408161082,36439,0.02649561835955337,0.9866662418476304,23792.275,0.0172998995116645,0,0,0,0,0,0,0.0172998995116645
08,2020,East Walnut Hills,31,23,13,8,193.83,386.13,3730.882390745501,2345.219794344473,238.01092544987148,95.55205655526991,27.909383033419022,3.33,0.04203047165349195,0.9491143565428948,1.573157490396927,1,346972.0623393316,1155416.9675899742,38061.10210796914,0.03294144293843881,1604.9987146529563,0.00462572895302244,0.986681528434356,11148.833333333334,0.03213178968406396,0,0,0,0,0,0,0.03213178968406396
08,2020,East Westwood,31,23,13,8,193.83,386.13,2594.407482530325,1110.7037754202113,825.6099130303817,480.5686400397181,143.2812563343105,3.33,0.33150239251829033,0.7195231992851518,2.3166400319616463,1,241279.89587532025,803462.0532648164,142173.4362719876,0.17695102798480025,8110.048652862372,0.03361261668089075,0.9300868439508428,0,0,0,0,0,0,0,0,0
08,2020,English Woods,31,23,13,8,193.83,386.13,452.0534606205251,217.20286396181385,136.43054892601432,76.47350835322196,21.494033412887827,3.33,0.2520833333333333,0.7217729652690682,2.03,1,42040.97183770883,139996.4362195704,21141.861594272075,0.15101714133003483,1273.5780429594272,0.03029373459480986,0.9030838411939128,0,0,0,0,0,0,0,0,0
08,2020,Evanston,31,23,13,8,193.83,386.13,8305.282306961239,3343.4372591649085,1505.629449810726,782.1793541466063,288.16671147665744,3.33,0.1422590802574327,0.8804569120230866,2.1611643999045573,0.36,772391.2545473952,2572062.8776428257,183656.6758836917,0.07140442696020106,5009.219587116874,0.00648533959651339,0.9583466785798012,64047.11666666667,0.08292056168372455,0,0,0,0,0,0,0.08292056168372455
08,2020,Hartwell,31,23,13,8,193.83,386.13,5213,2384,1046,412,203,3.33,0.1174496644295302,0.913793043508832,2.12,1,484809,1614413.97,108116.4,0.06696944031028175,7995,0.01649103048829539,0.997253514307409,1838.1666666666667,0.00379152752252261,0,0,0,0,0,0,0.00379152752252261
08,2020,Hyde Park,31,23,13,8,193.83,386.13,13423,6632,2497,1401,325,3.33,0.01266586248492159,0.9534150435051412,2.009787826348657,0.65,1248339,4156968.87,32434.92,0.00780254098943974,14584.700000000004,0.01168328474877417,0.9729008692433552,0,0,0,0,0,0,0,0,0
08,2020,Kennedy Heights,31,23,13,8,193.83,386.13,5020,2564,821,456,28,3.33,0.0971138845553822,0.9107031379860648,1.95,1,466860,1554643.8,96146.37,0.06184462961869464,6292,0.01347727370089534,0.9860250413056548,23589.416666666668,0.0505278170472233,0,0,1820,0.00389838495480443,0,0,0.054426202002027725
08,2020,Linwood,31,23,13,8,193.83,386.13,669.9474518088197,311.2997095326116,109.57169263269078,52.42751518352258,17.77818853974122,3.33,0.02738927738927738,0.9623346130991878,2.15,1,62305.11301822023,207476.02635067335,3292.2502165302344,0.01586809943509191,912.6741484024294,0.01464846309058987,0.9928511756248696,0,0,0,0,0,0,0,0,0
08,2020,Lower Price Hill,31,23,13,8,193.83,386.13,858.0199203187251,279.6902390438247,281.9641434262948,89.4402390438247,42.44621513944223,3.33,0.4823848238482385,0.5952954702742855,2.3,1,79795.85258964144,265720.18912350596,52096.01348605578,0.1960559100078079,1714.5239043824704,0.02148637866180326,0.8128377589438966,825.6666666666667,0.010347237855991641,0,0,0,0,0,0,0.010347237855991641
08,2020,Madisonville,31,23,13,8,193.83,386.13,10708.111111111111,5353.468574635242,1880.7525252525252,960.5347923681256,350.611672278339,3.33,0.08306340508859596,0.8876322250695385,2.036783539398413,1,995854.3333333334,3316194.93,171703.25698653195,0.05177719060879571,17044.904040404042,0.01711586069355261,0.9565252763718868,73115.225,0.07341959818085844,0,0,0,0,0,0,0.07341959818085844
08,2020,Millvale,31,23,13,8,193.83,386.13,2172.5998598458305,849.0014015416958,897.9677645409951,539.3833216538192,57.25297827610371,3.33,0.5732031943212067,0.5452783320061262,2.55,1,202051.78696566224,672832.4505956552,187910.28626489136,0.27928243665794555,7756.271899088997,0.03838754418146838,0.8629483128455401,21337.25,0.10560287696750816,0,0,1000,0.00494922621085229,0,0,0.11055210317836045
08,2020,Mt. Adams,31,23,13,8,193.83,386.13,1617,975,115,69,28,3.33,0,0.9684951807216208,1.66,0.13,150381,500768.73,0,0,163.93,0.00109009781820841,0.9695852785398292,0,0,0,0,0,0,0,0,0
08,2020,Mt. Airy,31,23,13,8,193.83,386.13,8806.992290585618,3766.476649369903,2421.7601186063753,1321.154633061527,452.6658265381764,3.33,0.23193854252833665,0.7712810737250642,2.334554189944134,1,819050.2830244625,2727437.4424714604,337319.7331890289,0.12367643266030973,23059.665974796146,0.02815415176910136,0.9231116581544752,2804.5833333333335,0.00342418944411691,0,0,5500,0.00671509443802454,0,0,0.010139283882141449
08,2020,Mt. Auburn,31,23,13,8,193.83,386.13,4632,2374,708,325,162,3.33,0.13647851727042964,0.8761378220972793,1.8041154923507865,1,430776,1434484.08,125106.12,0.08721332062465273,6331,0.01469673333704756,0.9780478760589796,2568.55,0.00596261165895964,0,0,0,0,0,0,0.00596261165895964
08,2020,Mt. Lookout,31,23,13,8,193.83,386.13,4936.097174544494,2131.928175336678,1133.545814628994,635.53102719831,151.51571164510165,3.33,0.00888932983155494,0.9694939736775936,2.3166453162530023,0.13,459057.03723263793,1528659.9339846843,7317.708996567204,0.00478700908807918,1330.1089886453658,0.00289748088094617,0.9771784636466192,0,0,0,0,0,0,0,0,0
08,2020,Mt. Washington,31,23,13,8,193.83,386.13,12196.835260215808,5429.929707485463,3033.712290977965,1576.3690990215985,438.2196687334525,3.33,0.15187958176629465,0.9080395473570316,2.222381881759779,0.45,1134305.67920007,3777237.911736233,318439.6552642916,0.08430489757472509,11785.344291367048,0.01038991914391035,1.002734364075667,1433.3333333333337,0.00126362175524338,0,0,1760,0.00155160996922908,0,0,0.00281523172447246
08,2020,North Avondale - Paddock Hills,31,23,13,8,193.83,386.13,4209.835302293259,1701.3429464906185,614.3596247394023,356.2685892981237,47.923905489923555,3.33,0.19325615520584744,0.8720826226830465,2.078163361661945,1,391514.68311327306,1303743.8947671994,126957.61200833911,0.09737925716692164,5254.502432244615,0.01342095880149757,0.9828828386514656,1101.3333333333333,0.00281300646140695,0,0,0,0,0,0,0.00281300646140695
08,2020,North Fairmount,31,23,13,8,193.83,386.13,1545.946539379475,742.7971360381862,466.5694510739857,261.5264916467781,73.50596658711218,3.33,0.2520833333333334,0.7217729652690683,2.03,1,143773.0281622912,478764.18378042965,72301.59840572794,0.15101714133003488,4355.421957040574,0.03029373459480986,0.903083841193913,988.2833333333334,0.00687391331994313,0,0,0,0,0,0,0.00687391331994313
08,2020,Northside,31,23,13,8,193.83,386.13,7789,3910,1374,665,222,3.33,0.13580562659846548,0.9007828936843372,1.9876287349014623,1,724377,2412175.41,205035.03,0.08500004980981046,11531.000000000002,0.01591850652353678,1.0017014500176846,39923.025,0.05511360106684779,0,0,0,0,0,0,0.05511360106684779
08,2020,Oakley,31,23,13,8,193.83,386.13,11666.888888888889,6491.531425364758,1354.2474747474748,449.4652076318743,337.3883277216611,3.33,0.035326436264324,0.9518830904014838,1.7735308293169354,1,1085020.6666666665,3613118.8199999994,88548.36301346801,0.02450745946225705,10229.09595959596,0.00942755863906367,0.9858181085028044,1419,0.00130780919073123,0,0,0,0,0,0,0.00130780919073123
08,2020,Over-the-Rhine,31,23,13,8,193.83,386.13,5407,2800,872,458,96,3.33,0.25107142857142856,0.865757332451758,1.735303846153846,0.65,502851,1674493.83,271449.39,0.16210832499753075,4681.3,0.00930951713330589,1.0371751745825948,282725.06666666665,0.5622442168090879,0,0,0,0,0,0,0.5622442168090879
08,2020,Pendleton,31,23,13,8,193.83,386.13,980,476,218,92,44,3.33,0.14915966386554622,0.8802948891215479,2.06,1,91140,303496.2,27415.23,0.09033137811939657,1768,0.01939872723282861,0.990024994473773,100,0.00109721307877989,0,0,0,0,0,0,0.00109721307877989
08,2020,Pleasant Ridge,31,23,13,8,193.83,386.13,7044.733270499529,3555.784165881244,1513.6239396795477,880.9359095193214,225.29406220546656,3.33,0.11101451034766469,0.9169173169191632,1.9397813979392928,1,655160.1941564562,2181683.446540999,152422.3609707823,0.06986456317136377,14380.989632422245,0.02195034094056693,1.0087322210310938,1962.9983333333337,0.00299621123328588,0,0,0,0,0,0,0.00299621123328588
08,2020,Queensgate,31,23,13,8,193.83,386.13,273.9800796812749,89.3097609561753,90.03585657370519,28.5597609561753,13.55378486055777,3.33,0.48238482384823855,0.5952954702742855,2.3,1,25480.147410358564,84848.89087649403,16635.126513944226,0.1960559100078079,547.4760956175298,0.02148637866180326,0.8128377589438966,0,0,0,0,0,0,0,0,0
08,2020,Riverside,31,23,13,8,193.83,386.13,1794.736526946108,917.6646706586828,227.80239520958085,131.2814371257485,36.76047904191617,3.33,0.14330831973898858,0.8706301399612384,1.913544018058691,1,166910.49700598803,555811.9550299401,50779.56323353294,0.09136104895548276,2184.544910179641,0.01308812177403838,0.9750793106907596,0,0,0,0,0,0,0,0,0
08,2020,Roselawn,31,23,13,8,193.83,386.13,8119,3692,1820,1000,359,3.33,0.2630010834236186,0.7318642715870239,2.1134718762291858,1,755067,2514373.11,374932.2299999999,0.1491155900883779,17667,0.02339792362796943,0.9043777853033712,95720.79583333334,0.12677126113753262,0,0,1360,0.00180116466485755,0,0,0.12857242580239017
08,2020,Sayler Park,31,23,13,8,193.83,386.13,2993,1193,668,393,164,3.33,0.1584241408214585,0.8744584626637463,2.5100733088970344,1,278349,926902.17,72978.56999999999,0.07873384307644893,7241,0.0260141045953102,0.9792064103355054,4278.516666666666,0.01537105097078368,0,0,0,0,0,0,0.01537105097078368
08,2020,Sedamsville,31,23,13,8,193.83,386.13,568.2634730538922,262.3353293413174,101.19760479041916,60.718562874251496,20.239520958083833,3.33,0.20771513353115725,0.8650686488025491,2.07,1,52848.50299401198,175985.51497005988,21040.616766467065,0.11955879874571876,1052.4550898203595,0.01991456768301664,1.0045420152312845,0,0,0,0,0,0,0,0,0
08,2020,South Cumminsville,31,23,13,8,193.83,386.13,711.4001401541697,277.9985984583042,294.03223545900494,176.6166783461808,18.747021723896285,3.33,0.5732031943212067,0.5452783320061263,2.55,1,66160.21303433778,220313.5094043448,61529.69373510862,0.27928243665794555,2539.7281009110025,0.03838754418146839,0.8629483128455403,17385,0.2627712215947222,0,0,0,0,0,0,0.2627712215947222
08,2020,South Fairmount,31,23,13,8,193.83,386.13,1843,853,423,199,54,3.33,0.2966002344665885,0.7457991256224162,1.94,1,171399,570758.67,97690.89,0.171159712738135,3289.0000000000005,0.01918914346058028,0.9361479818211316,652,0.00380398952152579,0,0,0,0,0,0,0.00380398952152579
08,2020,Spring Grove Village,31,23,13,8,193.83,386.13,2239,889,645,434,64,3.33,0.2823397075365579,0.8245912437885781,2.51,1,208227,693395.91,96918.63,0.13977387031313754,6474,0.03109106888155714,0.9954561829832728,0,0,0,0,0,0,0,0,0
08,2020,Villages at Roll Hill,31,23,13,8,193.83,386.13,2382,844,1266,581,40,3.33,0.6990521327014217,0.4147679593796751,2.82,1,221526,737681.58,227816.69999999995,0.30882796341478386,8073.000000000001,0.03644267490046316,0.7600385976949221,0,0,0,0,0,0,0,0,0
08,2020,Walnut Hills,31,23,13,8,193.83,386.13,6382,3777,808,386,125,3.33,0.36457505957108816,0.8009119235381343,1.6884500628140702,0.69,593526,1976441.58,531701.01,0.26901934030349633,4583.67,0.00772277878306931,1.0776540426247,32687.883333333335,0.05507405460474071,0,0,0,0,0,0,0.05507405460474071
08,2020,West End,31,23,13,8,193.83,386.13,7714.090303478904,3427.8734270910436,2694.179866765359,1503.4122871946706,292,3.33,0.4794538266318034,0.6798608721967957,2.280349514563107,1,717410.3982235381,2388976.6260843817,634607.3701998518,0.2656398406207917,23340.359733530717,0.03253418098110433,0.9780348937986918,75862.04166666667,0.10574427392538129,0,0,1000,0.00139390229424638,0,0,0.10713817621962766
08,2020,West Price Hill,31,23,13,8,193.83,386.13,17977.55850271782,7434.568795102093,5158.830696221687,2798.855274901968,984.6436493061556,3.33,0.24102951787380744,0.8437037507951004,2.411010739791746,1,1671912.9407527577,5567470.092706682,691925.8590304776,0.124280121403237,49185.48601470561,0.02941868850692696,0.9974025607052645,3461.65,0.00207047263982623,0,0,0,0,0,0,0.00207047263982623
08,2020,Westwood,31,23,13,8,193.83,386.13,32214.592517469675,14285.296224579788,8935.390086969619,4066.431359960282,1436.7187436656895,3.33,0.19718170325529671,0.8520918223552246,2.2577562198291865,1,2995957.1041246797,9976537.156735184,1087650.6137280124,0.10902085529684384,71540.95134713763,0.02387916410707073,0.9849918417591392,18575.346166666663,0.00620013755907689,0,0,0,0,0,0,0.00620013755907689
08,2020,Winton Hills,31,23,13,8,193.83,386.13,6204,2646,2954,1360,331,3.33,0.5559334845049131,0.6118669189143446,2.34,1,576972,1921316.76,567997.2300000001,0.29562914446236344,21983,0.03810063573275653,0.9455966991094646,63156.05066666667,0.1094612055119948,0,0,2580,0.0044716208065556,0,0,0.1139328263185504
08,2021,Avondale,31,22,13,9,224.44,442.4,13427,5961,3578,1817,782,3.45987,0.33601744673712464,0.690020480435569,2.12906523468576,1,1248711,4320377.72757,886127.1999999998,0.2051041033623703,37165.7,0.02976325186532352,0.9248878356632628,12228.895333333334,0.0097932150300056,3626.666667,0.00290432827691915,2965.666666,0.002374982414666,0,0,0.01507252572159075
08,2021,Bond Hill,31,22,13,9,224.44,442.4,7640,3312,1924,1160,158,3.45987,0.125,0.8827041204674299,2.2800669082799,1,710520,2458306.8324,183153.6,0.07450396247778006,18847.4,0.02652620615886956,0.9837342891040796,87374.61600000001,0.12297277486910996,2169.16666665,0.00305292837168552,5426.3333330000005,0.00763712961352249,0,0,0.133662832854318
08,2021,California,31,22,13,9,224.44,442.4,930.8790896159318,333.89473684210526,238.099573257468,113.49644381223328,53.103840682788054,3.45987,0,0.9763312714678692,2.77,0.13,86571.75533428165,299527.0191284211,0,0,309.70992887624465,0.00357749392605422,0.9799087653939236,0,0,0,0,0,0,0,0,0
08,2021,Camp Washington,31,22,13,9,224.44,442.4,1190,461,124,39,34,3.45987,0.21691973969631237,0.9047287309565144,1.87,1,110670,382903.8129,44240,0.1155381547781918,1043.9,0.00943254721243336,1.0296994329471394,975.175,0.00881155688081684,834.833333325,0.00754344748644619,605.3333333,0.00546971476732628,0,0,0.021824719134589308
08,2021,Carthage,31,22,13,9,224.44,442.4,2889,1107,899,566,206,3.45987,0.27461607949412825,0.8385307830303412,2.6,1,268677,929587.49199,134489.59999999998,0.14467664545710857,11039.6,0.04108874224440499,1.0242961707318547,4597.326333333333,0.01711097836187441,0,0,0,0,0,0,0.01711097836187441
08,2021,Clifton,31,22,13,9,224.44,442.4,8544,4182,1386,828,171,3.45987,0.05547584887613582,0.8763021251962425,2.043306828811974,0.4,794592,2749185.02304,102636.8,0.03733353671718539,5714.280000000001,0.00719146429865893,0.9208271262120868,2232.8963333333336,0.0028101168062771,319.999999975,4.0272240341584104e-4,0,0,0,0,0.003212839209692941
08,2021,College Hill,31,22,13,9,224.44,442.4,17085,7353,3947,2269,700,3.45987,0.1587107303141575,0.8208583901598646,2.2967481558251537,1,1588905,5497404.74235,516280.8000000001,0.09391355088388548,42456.7,0.02672072905554454,0.9414926700992946,11624.829333333331,0.00731625196807445,1827.5,0.00115016316268121,3326.666667,0.00209368506424235,0,0,0.01056010019499801
08,2021,Columbia Tusculum,31,22,13,9,224.44,442.4,1546.0010562450489,742.678637443887,243.40586216002112,126.27198310007924,30.321890678637445,3.45987,0.03523489932885906,0.9699188158032096,2.08,0.13,143778.09823078953,497453.5287257618,11576.814787430683,0.02327215331467232,291.1080113546343,0.00202470344883372,0.9952156725667158,0,0,0,0,0,0,0,0,0
08,2021,Corryville,31,22,13,9,224.44,442.4,4438,1936,161,85,5,3.45987,0.04855371900826446,0.7240718148460817,2.2536445783132533,1,412734,1428005.98458,41585.59999999999,0.02912144658289439,1287,0.00311823111253252,0.7563114925415086,10659.362,0.02582622706149723,315.83333335,7.652224758561203e-4,0,0,0,0,0.026591449537353352
08,2021,CUF,31,22,13,9,224.44,442.4,17351,5533,603,326,155,3.45987,0.0536779324055666,0.790195818152288,2.2912183339224694,1,1613643,5582995.00641,131392.8,0.02353446489727181,6878.3,0.00426259092004861,0.8179928739696085,15553.291666666668,0.00963861998389152,255.5,1.5833737697867496e-4,0,0,0,0,0.009796957360870195
08,2021,Downtown,31,22,13,9,224.44,442.4,4608.323464100666,3019.7372316802366,182.9837157660992,34.248704663212436,0,3.45987,0.10842091201115778,0.9239368659119096,1.4455950220378533,1,428574.08216136193,1482810.6096476314,144842.9388601036,0.09768134778488229,489.7564766839379,0.00114275803663633,1.0227609717334285,1.666666666666667e-4,3.88886481016636e-10,0,0,4130.3333327,0.0096373847710765,0,0,0.00963738515996298
08,2021,East End,31,22,13,9,224.44,442.4,1497,707,222,117,41,3.45987,0.11173974540311174,0.966475052010788,2.09,1,139221,481686.56127,34949.6,0.07255672632396667,2259.4,0.01622887351764461,1.0552606518523993,0,0,0,0,0,0,0,0,0
08,2021,East Price Hill,31,22,13,9,224.44,442.4,15139,6027,4271,2175,643,3.45987,0.2969968475194956,0.7712080681060763,2.4806578567302138,1,1407927,4871244.38949,791896,0.16256544256095276,40297.4,0.02862179644257124,0.9623953071096004,15067.842416666668,0.01070214749533652,2530.499999975,0.0017973232987044,0,0,0,0,0.01249947079404092
08,2021,East Walnut Hills,31,22,13,9,224.44,442.4,3830.86118251928,2460.753213367609,256.24293059125966,125.55205655526991,25.677377892030847,3.45987,0.02692944142126316,0.9508650984923857,1.542606914212548,1,356270.0899742931,1232648.1961993573,29316.392287917737,0.02378325979651729,2162.580912596401,0.00607006025331074,0.9807184185422138,2354.6916666666666,0.0066092881017224,86.666666675,2.4326113562116172e-4,0,0,0,0,0.006852549237343562
08,2021,East Westwood,31,22,13,9,224.44,442.4,2454.6865600850556,1098.3896073106985,811.9877462995721,519.3576096109182,102.61365103630436,3.45987,0.3735759991084419,0.7390728677814672,2.2243028365960846,1,228285.85008791016,789839.3641436577,181530.8745709337,0.22983265055135496,8894.189027255283,0.03896075478979637,1.0078662731226185,0,0,0,0,0,0,0,0,0
08,2021,English Woods,31,22,13,9,224.44,442.4,488.253937947494,230.7780429594272,135.07303102625298,67.19713603818616,23.304057279236275,3.45987,0.22156862745098044,0.7417474825592686,2.07,1,45407.616229116946,157104.44916263485,22621.316276849644,0.14398902384637122,1294.1670644391409,0.02850110117890918,0.914237607584549,0,0,325.833333325,0.00717574187732991,0,0,0,0,0.00717574187732991
08,2021,Evanston,31,22,13,9,224.44,442.4,8672.297260844167,3470.7770159583115,1628.718848421944,822.7564910472319,335.97585351867104,3.45987,0.14073520983405616,0.8731538120202615,2.1817024576473396,0.36,806523.6452585076,2790466.9645205527,216094.93919227688,0.07744042195798059,5965.154109825268,0.00739613047291789,0.95799036445116,10656.398583333334,0.01321275407854624,480.833333325,5.961800824461667e-4,0,0,0,0,0.013808934160992407
08,2021,Hartwell,31,22,13,9,224.44,442.4,5084,2421,960,407,270,3.45987,0.09045848822800497,0.9303378976230964,2.03,1,472812,1635868.05444,96885.6,0.05922580353411598,9681.1,0.02047558014601998,1.0100392813032322,4887.021,0.01033607649552041,145.833333325,3.084383080907422e-4,0,0,0,0,0.010644514803611152
08,2021,Hyde Park,31,22,13,9,224.44,442.4,14090,6696,2678,1434,361,3.45987,0.00910991636798088,0.9531846417451644,2.0931735761041304,0.65,1310370,4533709.8519,26986.4,0.00595238797398789,16684.525,0.01273268237215443,0.9718697120913068,0,0,409.166666675,3.122527733960637e-4,0,0,0,0,3.122527733960637e-4
08,2021,Kennedy Heights,31,22,13,9,224.44,442.4,5042,2478,890,418,40,3.45987,0.0867635189669088,0.8689440842291013,2.02,1,468906,1622353.80222,95116,0.05862839527965168,6549.4000000000005,0.01396740498095567,0.9415398844897088,6235.582583333334,0.01329815055327364,1085,0.00231389660187756,1562.666667,0.00333257980704021,0,0,0.018944626962191412
08,2021,Linwood,31,22,13,9,224.44,442.4,675.208344335886,324.36123580670716,106.30631106416688,55.14866649062583,13.242936361235806,3.45987,0.03523489932885906,0.9699188158032096,2.08,1,62794.37602323739,217260.3777715183,5056.116820702402,0.02327215331467232,977.9999207816214,0.01557464191410561,1.0087656110319876,0,0,0,0,0,0,0,0,0
