month,year,SNA_NAME,total_days_in_month,non_instructional_days_in_month,summer_weekdays_in_month,instructional_days_in_month,Avg_monthly_Per_Person,Avg_monthly_Per_hh,total_population_true_total,total_households,children_under_age18,children_5to14,children_15to17,hamilton_meal_cost,hh_snap_percent,meal_percent_income_covered,hh_size,population_white,population_hispanic_latino,population_black,population_race_denominator,free_reduced_estimate_f,month_meals,month_meal_dollars,snap_dollars,meal_percent_snap_covered,cps_meals,meal_percent_cps_covered,pre_charity_coverage,monthly_nbhd_meals,meal_percent_fsb_covered,monthly_nbhd_meals_lasoupe,meal_percent_lasoupe_covered,whole_again_meals,meal_percent_whole_again_covered,cfs_meals,meal_percent_cfs_covered
06,2021,Mt. Auburn,30,30,22,0,225.8,447.65,4811,2573,712,390,151,3.67,0.15895841430237076,0.8607876135850031,1.750066795949149,1851,74,2282,4811,1,432990,1589073.3,183088.84999999998,0.11521737228861624,2380.4,0.005497586549342941,0.9815025724229623,9867.95,0.02279024919744105,1204.33333335,0.0027814345212360562,0,0,0,0
06,2021,Mt. Lookout,30,30,22,0,225.8,447.65,5051.790599419065,2169.960126749406,1191.287826775812,626.579350409295,164.43517296012675,3.67,0.011706647128207993,0.9695396949978045,2.336911529223379,4438.017956165831,163.2899392659097,69.4834961711117,5051.790599419065,0.13,454661.1539477158,1668606.434988117,11371.633918669131,0.006815048581992382,452.46030736730927,9.951593696507892e-4,0.9773499029494476,0,0,0,0,0,0,0,0
06,2021,Mt. Washington,30,30,22,0,225.8,447.65,12483.09660303323,5465.230910462971,3053.730015087291,1620.4657236106675,681.9047984555959,3.67,0.13017022793010075,0.909940126636504,2.2616857770187853,10594.047913780953,325.367899798399,497.05996798598585,12483.09660303323,0.45,1123478.6942729908,4123166.807981876,318462.84465725045,0.0772374389609343,4558.693633691201,0.004057659176742249,0.9912352247741806,7934.142916666667,0.007062121388782449,310.83333335,2.7667042991958286e-4,538.3333333,4.7916648178927726e-4,0,0
06,2021,North Avondale - Paddock Hills,30,30,22,0,225.8,447.65,4352.841556636553,1743.4697706740792,617.0382209867964,334.69145239749827,117.34676858929812,3.67,0.15559361190153428,0.8807789346998173,2.099291784702549,2565.8832522585126,99.99791521890202,1331.8693537178597,4352.841556636553,1,391755.7400972898,1437743.5661570535,121435.25050382208,0.08446238492195553,1988.9681723419044,0.005077061977057332,0.9703183815988302,412.5,0.0010529520254063374,493.833333325,0.0012605643843338708,0,0,0,0
06,2021,North Fairmount,30,30,22,0,225.8,447.65,1669.746062052506,789.2219570405729,461.926968973747,229.80286396181387,79.69594272076372,3.67,0.22156862745098038,0.7280743574643328,2.07,280.0964200477327,45.65107398568019,1107.2319809069213,1669.746062052506,1,150277.14558472554,551517.1242959427,78279.13455847255,0.14193418682765715,1361.7947494033415,0.00906188857996087,0.8790704328719507,5449.075000000001,0.03626017102466082,280,0.0018632241044406672,1236,0.00822480354674523,0,0
06,2021,Northside,30,30,22,0,225.8,447.65,7965,4049,1390,654,270,3.67,0.09706100271672018,0.8961295590462153,1.9639542275905912,5699,184,1775,7965,1,716850,2630839.5,175926.44999999998,0.06687084103762315,4065.6000000000004,0.005671479388993514,0.968671879472832,5879.375,0.008201680965334449,1849.999999825,0.002580735160528702,0,0,0,0
06,2021,Oakley,30,30,22,0,225.8,447.65,11310.856902356903,6355.176767676768,1271.2530864197531,532.8423120089786,163.63973063973063,3.67,0.03348852199904193,0.9462210257504754,1.7542870201096892,9216.084736251403,509.14814814814815,1070.1139169472503,11310.856902356903,1,1017977.1212121214,3735976.0348484856,95271.3247755331,0.02550105350967458,3064.520987654321,0.0030104026149481112,0.9747324818750981,0,0,0,0,0,0,0,0
06,2021,Over-the-Rhine,30,30,22,0,225.8,447.65,5712,2976,893,456,143,3.67,0.22815860215053763,0.8653109585665001,1.766196153846154,3049,173,2199,5712,0.65,514080,1886673.5999999999,303954.35,0.1611059538862472,1713.1400000000003,0.0033324385309679433,1.0297493509837152,112486.93333333333,0.2188121174395684,0,0,0,0,0,0
06,2021,Pendleton,30,30,22,0,225.8,447.65,1018,509,223,116,30,3.67,0.10609037328094302,0.8929192785983096,2,666,18,299,1018,1,91620,336245.39999999997,24173.099999999995,0.07189124371664266,642.4000000000001,0.007011569526304301,0.9718220918412566,1087.125,0.011865586116568435,0,0,0,0,0,0
06,2021,Pleasant Ridge,30,30,22,0,225.8,447.65,7326.252591894439,3596.0254476908576,1421.0113100848257,749.3854853911405,189.8831291234684,3.67,0.11124676081012051,0.9067293283305439,2.000969089390142,4594.943449575872,196.86710650329877,1747.2035815268614,7326.252591894439,1,659362.7332704996,2419861.2311027334,179080.67375117814,0.07400452201532684,4132.781903864279,0.006267842714381661,0.9870016930602523,2978.241666666667,0.004516848642467728,1610.8333332500001,0.002443015432886416,0,0,0,0
06,2021,Queensgate,30,30,22,0,225.8,447.65,273.738047808765,87.61553784860558,90.27788844621514,35.33665338645419,6.050796812749004,3.67,0.4972375690607735,0.5660058991766186,2.41,179.8296812749004,6.776892430278885,68.73705179282868,273.738047808765,1,24636.424302788844,90415.67719123505,19502.20219123506,0.2156949192559453,182.10478087649406,0.007391688770999117,0.789092507203563,5675,0.23034998627449316,0,0,0,0,0,0
06,2021,Riverside,30,30,22,0,225.8,447.65,1612.7904191616767,737.7125748502995,260.4850299401198,139.6047904191617,32.31736526946108,3.67,0.2100602282504586,0.8233900314710401,2.1490519187358914,1290.7185628742516,30.10179640718563,151.98802395209583,1612.7904191616767,1,145151.1377245509,532704.6754491018,69369.66676646707,0.13022162177943022,756.4574850299402,0.00521151605759679,0.9588231693080671,0,0,0,0,0,0,0,0
06,2021,Roselawn,30,30,22,0,225.8,447.65,7056,3035,1647,887,249,3.67,0.22833607907742998,0.7491029119515664,2.200778812114855,1005,0,5871,7056,1,635040,2330596.8,310221.44999999995,0.1331081592491674,4998.4000000000005,0.007871000251952634,0.8900820714526865,14549.226666666667,0.02291072478374066,0,0,2168.9999997,0.003415532879346183,0,0
06,2021,Sayler Park,30,30,22,0,225.8,447.65,3122,1287,721,462,133,3.67,0.17249417249417248,0.8362370434596126,2.4276241252915693,2726,88,185,3122,1,280980,1031196.6,99378.29999999997,0.09637182667204292,2618,0.00931738913801694,0.9419262592696724,523.025,0.0018614314186063065,520,0.0018506655277955727,0,0,0,0
06,2021,Sedamsville,30,30,22,0,225.8,447.65,570.2095808383234,206.2874251497006,147.51497005988026,72.39520958083833,18.68263473053892,3.67,0.2037735849056604,0.7858779644880017,2.64,394.28143712574854,10.898203592814372,79.0119760479042,570.2095808383234,1,51318.86227544911,188340.22455089822,18817.38323353293,0.09991165338367539,400.7425149700599,0.007808873720136518,0.8935984915918136,0,0,0,0,0,0,0,0
06,2021,South Cumminsville,30,30,22,0,225.8,447.65,782.68815697267,291.5655220742817,315.739313244569,171.18990889978977,19.48703573931325,3.67,0.6116751269035533,0.48397040626819454,2.67,113.96215837421164,0.7400140154169587,645.5388927820603,782.68815697267,1,70441.93412754028,258521.89824807283,79835.41303433778,0.3088148956639998,838.9785564120534,0.011910214658402498,0.8046955165905968,2678.65,0.038026355084886054,0,0,0,0,0,0
06,2021,South Fairmount,30,30,22,0,225.8,447.65,1948,879,467,238,64,3.67,0.36063708759954494,0.7215267795756104,2.02,947,109,817,1948,1,175320,643424.4,141905.05,0.22054657858794285,1328.8000000000002,0.007579283595710701,0.9496526417592639,613.9166666666667,0.0035016921438892697,0,0,0,0,0,0
06,2021,Spring Grove Village,30,30,22,0,225.8,447.65,2167,885,569,353,63,3.67,0.24632768361581922,0.8293477832155506,2.44,736,83,1243,2167,1,195030,715760.1,97587.7,0.1363413523609377,1830.4,0.009385222786238014,0.9750743583627263,0,0,0,0,0,0,0,0
06,2021,Villages at Roll Hill,30,30,22,0,225.8,447.65,2556,861,1464,770,35,3.67,0.7665505226480837,0.394923891899123,2.97,139,225,2074,2556,1,230040,844246.7999999999,295449,0.34995572384757634,3542,0.015397322204833941,0.7602769379515333,0,0,407.5,0.0017714310554686143,0,0,0,0
06,2021,Walnut Hills,30,30,22,0,225.8,447.65,6121,3661,769,356,74,3.67,0.3561868341983065,0.7811631632837915,1.662482726130653,1985,333,3177,6121,0.69,550890,2021766.3,583735.6,0.28872555646021003,1305.48,0.00236976528889615,1.0722584850328976,6495.358333333334,0.011790662987771304,8954.6666665,0.01625490872315707,1302,0.0023634482383052876,0,0
06,2021,West End,30,30,22,0,225.8,447.65,8108.676535899333,3560.2627683197634,2883.016284233901,1662.7512953367875,282,3.67,0.4933898000276512,0.6766730325390199,2.30811501120239,1944.9652109548483,95.13545521835675,5605.854182087342,8108.676535899333,1,729780.8882309401,2678295.85980755,786340.797150259,0.29359743594823084,8556.905699481866,0.011725308017074328,0.981995776504325,45422.97916666667,0.06224194124455135,1748.5,0.002395924623675106,911,0.001248319892575363,0,0
06,2021,West Price Hill,30,30,22,0,225.8,447.65,19033.099430683236,7620.713062369516,5323.327423723329,2962.5585731532974,1141.668963156742,3.67,0.22796012339480806,0.8324672571378641,2.4887270348361774,10912.684478771958,976.06045014874,5977.875732006211,19033.099430683236,1,1712978.9487614913,6286632.741954673,777665.9466027538,0.12370150739248653,18058.601159764174,0.010542220132256036,0.9667109846626066,4487.625,0.0026197782542772157,150,8.756675037276563e-5,0,0,0,0
06,2021,Westwood,30,30,22,0,225.8,447.65,33395.31343991494,14676.6103926893,9045.012253700428,4450.642390389082,1192.3863489636956,3.67,0.20956255720807482,0.8226249378670645,2.2915995172669885,11719.773086803829,1910.0239445494644,18091.977555593858,33395.31343991494,1,3005578.2095923447,11030472.029203905,1376822.7824555186,0.12481993325492229,24829.326453152225,0.008261081469751505,0.9557059525917382,11315.658416666667,0.003764885698383288,1270,4.2254764688763624e-4,608.3333333,2.0240143189702924e-4,0,0
06,2021,Winton Hills,30,30,22,0,225.8,447.65,6294,2662,3029,1366,361,3.67,0.5101427498121713,0.5698894514958296,2.36,420,572,5004,6294,1,566460,2078908.2,607908.7,0.2924172890366203,7598.8,0.013414539420259153,0.875721279952709,43550.23333333334,0.07688139203709589,0,0,0,0,0,0
06,2022,Avondale,30,30,22,0,228.8,452.91,12792,5700,3094,1540,797,4.037,0.3487719298245614,0.6949301647303201,2.0967326968973747,740,129,11864,0,1,1151280,4647717.36,900385.0800000001,0.1937262983650968,10282.800000000001,0.008931623931623932,0.8975880870270408,13616.542500000001,0.011827307431728164,8680,0.0075394343687026615,0,0,0,0
06,2022,Bond Hill,30,30,22,0,228.8,452.91,7287,3139,1780,1167,192,4.037,0.15355208665179992,0.872187860084665,2.290075271814887,34,102,7189,0,1,655830,2647585.71,218302.62,0.08245346663394705,5979.6,0.009117606696857418,0.9637589334154695,62901.78408333334,0.09591172115233115,2270.0000001500002,0.003461262827485782,0,0,0,0
06,2022,California,30,30,22,0,228.8,452.91,929.4907539118066,341.87766714082505,256.1479374110953,125.29729729729728,57.61593172119488,4.037,0.023350253807106598,0.969823324562966,2.71,13.883357041251775,19.43669985775249,893.3940256045519,0,0.13,83654.16785206259,337711.87561877666,3615.5489615931724,0.010706016645012969,104.62636699857751,0.0012507011866235167,0.9817800423946025,0,0,0,0,0,0,0,0
06,2022,Camp Washington,30,30,22,0,228.8,452.91,1151,479,106,59,17,4.037,0.21920668058455114,0.8909501784545464,1.78,20,20,1119,0,1,103590,418192.83,47555.549999999996,0.11371679901829018,334.40000000000003,0.003228110821507868,1.0078950882943443,2063.891666666667,0.01992365736718474,1273,0.012288830968240178,0,0,0,0
06,2022,Carthage,30,30,22,0,228.8,452.91,2759,1055,821,527,173,4.037,0.23222748815165878,0.788875868292049,2.61,481,359,2152,0,1,248310,1002427.47,110962.95000000001,0.11069424304583354,3080,0.012403850026176956,0.9119739613640595,7976.6865,0.03212390358825661,0,0,0,0,0,0
06,2022,Clifton,30,30,22,0,228.8,452.91,8311,4192,1066,556,124,4.037,0.07084923664122138,0.874502335985622,1.9773526660430307,109,212,7893,0,0.4,747990,3019635.63,134514.27000000002,0.04454652364795418,1196.8,0.0016000213906603028,0.9206488810242365,3898.9313333333334,0.005212544730990165,783.3333335,0.0010472510775545126,0,0,0,0
06,2022,College Hill,30,30,22,0,228.8,452.91,16578,7214,3674,1973,744,4.037,0.1743831438868866,0.8141610884020265,2.262897640675486,72,158,16401,16,1,1492020,6023284.74,569760.78,0.09459303429842501,11954.800000000001,0.0080124931301189,0.9167666158305704,11677.621833333335,0.007826719369266722,3051.6666665000002,0.0020453255763997805,0,0,0,0
06,2022,Columbia Tusculum,30,30,22,0,228.8,452.91,1527.3094797993135,742.2632690784262,232.6062846580407,103.01135463427516,34.47557433324531,4.037,0.0408505875769446,0.9704327832712556,2.05,36.967784526010036,51.09030895167679,1470.4040137311856,0,0.13,137457.8531819382,554917.3532954846,13733.087507261684,0.024747987111423123,78.64252336942171,5.721209923548787e-4,0.9957528913750336,0,0,0,0,0,0,0,0
06,2022,Corryville,30,30,22,0,228.8,452.91,4593,1944,313,99,2,4.037,0.03652263374485597,0.659210438539407,2.308411144578313,97,150,4435,56,1,413370,1668774.69,32156.61,0.019269593548305795,444.40000000000003,0.0010750659215714735,0.6795550980092843,11697.791083333334,0.028298597100257235,2820,0.006821975469917991,0,0,0,0
06,2022,CUF,30,30,22,0,228.8,452.91,17703,5839,590,332,135,4.037,0.0470971056687789,0.7823510928892549,2.260336396842229,477,358,16790,9,1,1593270,6432030.99,124550.25,0.01936406248565043,2054.8,0.001289674694182405,0.8030048300690877,19145.675,0.012016591663685376,0,0,0,0,0,0
06,2022,Downtown,30,30,22,0,228.8,452.91,5257.262028127313,3281.9356032568467,263.9726128793486,50.43523316062176,0,4.037,0.05751421718376281,0.9351301844373122,1.4749338864402384,28.632864544781643,212.09104367135456,5126.120651369356,7.954848260547743,1,473153.5825314582,1910121.0126794965,85490.36633604737,0.04475651844493477,221.91502590673576,4.69012671782912e-4,0.9803557155540299,2220.8333333333335,0.004693683859374939,0,0,0,0,0,0
06,2022,East End,30,30,22,0,228.8,452.91,1430,707,161,88,24,4.037,0.10183875530410184,0.9455638077818351,2,6,146,1381,0,1,128700,519561.89999999997,32609.520000000004,0.06276349362799698,492.8,0.003829059829059829,1.012156361238892,2720.8333333333335,0.02114089614089614,0,0,0,0,0,0
06,2022,East Price Hill,30,30,22,0,228.8,452.91,15908,6082,5021,2667,762,4.037,0.29118710950345283,0.7267959027328874,2.6112817735413056,2133,1405,13385,49,1,1431720,5779853.64,802103.6100000001,0.13877576491711996,15087.6,0.010538094040734223,0.8761097616907416,23361.30691666667,0.016316952278844096,4709.333333,0.003289283751711228,0,0,0,0
06,2022,East Walnut Hills,30,30,22,0,228.8,452.91,4012.0880462724936,2493.2705655526993,399.2056555269923,215.1201799485861,60.338688946015424,4.037,0.03538058357084069,0.9148613704011583,1.6036670934699102,114,113.10668380462724,3830.0880462724936,0,1,361087.9241645244,1457711.949852185,39952.71632390746,0.027407826579152857,1212.019023136247,0.0033565758975202067,0.9456257728778314,11581.760333333334,0.03207462658888663,0,0,0,0,0,0
06,2022,East Westwood,30,30,22,0,228.8,452.91,2434.3074377046137,1059.6510766355952,735.5904287284588,462.9622518996606,116.24364708652224,4.037,0.3734950435604739,0.7011655176634864,2.2761885737115457,0,14.640831758034023,2433.331382254078,0,1,219087.6693934152,884456.9213412172,179250.19483893996,0.2026669592535039,2548.505955539205,0.011632356866980309,0.9154648337839706,0,0,187.5,8.558217836682843e-4,0,0,0,0
06,2022,English Woods,30,30,22,0,228.8,452.91,489.83770883054893,235.30310262529832,125.11789976133652,51.58568019093079,21.94653937947494,4.037,0.2730769230769231,0.7154130569379912,2.05,0,79.8673031026253,475.3575178997613,0,1,44085.393794749405,177972.73474940335,29102.115780429598,0.1635200797549534,323.5417661097852,0.007338978701565307,0.8862721153945099,0,0,640,0.01451727987232416,0,0,0,0
06,2022,Evanston,30,30,22,0,228.8,452.91,8354.011328293178,3434.7860710004625,1417.9548726175526,731.6112307532902,313.4879267593355,4.037,0.11256555865214947,0.8723373594481346,2.1335206394655217,149.90062543432938,259.02222515993145,8056.933149002003,0,0.36,751861.019546386,3035262.93590876,175112.4941833893,0.057692693476969065,1655.4370654999989,0.002201785998293621,0.9322318389233972,7543.530666666667,0.010033145050155469,1259.99999975,0.0016758416342826034,0,0,0,0
06,2022,Hartwell,30,30,22,0,228.8,452.91,5237,2448,965,379,237,4.037,0.10008169934640523,0.9216335402062894,2.04,87,329,4848,0,1,471330,1902759.21,110962.95000000001,0.05831686396094229,2710.4,0.005750535718074386,0.985700939885306,10345.271833333334,0.021949105368496244,146.66666665,3.1117617518511444e-4,0,0,0,0
06,2022,Hyde Park,30,30,22,0,228.8,452.91,13530,6580,2465,1297,355,4.037,0.01398176291793313,0.9429527332342987,2.03908885712136,264,432,12912,0,0.65,1217700,4915854.899999999,41667.72,0.008476189970537984,4724.72,0.0038800361336946707,0.9553089593385314,0,0,0,0,0,0,0,0
06,2022,Kennedy Heights,30,30,22,0,228.8,452.91,4714,2372,795,352,69,4.037,0.13069139966273188,0.8294509119740631,1.98,281,29,4431,0,1,424260,1712737.6199999999,140402.1,0.08197525316224444,1852.4,0.004366190543534625,0.9157923556798421,1900,0.004478385895441475,2351.6666665,0.005542984647386036,0,0,0,0
06,2022,Linwood,30,30,22,0,228.8,452.91,667.0448904145762,324.17982571956696,101.58964879852124,44.9897016107737,15.057037232637972,4.037,0.0408505875769446,0.9704327832712556,2.05,16.145497755479273,22.313440718246632,642.1917084763666,0,1,60034.04013731186,242357.42003432798,5997.858307367309,0.024747987111423123,264.20565091101133,0.004400930710422143,0.9995817010931008,0,0,0,0,0,0,0,0
06,2022,Lower Price Hill,30,30,22,0,228.8,452.91,877.7270916334661,288.0278884462151,288.0278884462151,91.71414342629484,47.75199203187251,4.037,0.6210526315789474,0.5229757672316937,2.37,0,0,870.9053784860557,0,1,78995.43824701195,318904.5842031872,81016.7573306773,0.25404701388380857,613.6509960159364,0.007768182690462485,0.7847909638059648,0,0,1280,0.016203467293865122,0,0,0,0
06,2022,Madisonville,30,30,22,0,228.8,452.91,10685.465768799102,5292.751964085297,1716.3698092031425,732.0976430976431,342.6060606060606,4.037,0.09970944743271723,0.8485670821298547,2.0412096327735747,139.18013468013467,259.48597081930416,10442.11672278339,0,1,961691.9191919192,3882350.2777777775,239017.533939394,0.06156516461369001,4728.696296296296,0.004917059405333964,0.9150493061488786,9198.255666666668,0.009564659412336215,0,0,0,0,0,0
06,2022,Millvale,30,30,22,0,228.8,452.91,2341.3454800280306,890.4344779257183,1023.7736510161176,662.175893482831,74.57953749124036,4.037,0.6023688663282571,0.48049999611499294,2.62,0,2.2599859845830412,2339.085494043448,0,1,210721.09320252275,850681.0532585843,242927.33987386126,0.28556806213481967,3241.723896285914,0.015383955383955384,0.781452013633768,8565.75,0.04064970369040137,0,0,0,0,0,0
06,2022,Mt. Adams,30,30,22,0,228.8,452.91,1643,977,114,80,16,4.037,0,0.9424161916737697,1.68,64,40,1572,0,0.13,147870,596951.19,0,0,54.912000000000006,3.713532156624062e-4,0.9427875448894321,0,0,2120,0.014336917562724014,0,0,0,0
06,2022,Mt. Airy,30,30,22,0,228.8,452.91,8913.806968124536,3893.991994069682,2475.059451445515,1374.2477390659749,386.1494440326168,4.037,0.2502670476455032,0.7153633959753697,2.2776659217877095,0.17553743513713865,136.5696071163825,8400.97123795404,0,1,802242.6271312082,3238653.4857286876,441377.95119051146,0.13628440125980404,7745.747605633805,0.009655118468750943,0.8613029157039246,1247.2033333333334,0.0015546460523960055,197.33333335,2.4597712297544843e-4,0,0,0,0
06,2022,Mt. Auburn,30,30,22,0,228.8,452.91,4705,2583,603,416,113,4.037,0.143244289585753,0.8407451521016219,1.705475113122172,86,140,4541,0,1,423450,1709467.65,167576.7,0.09802858802270989,2327.6,0.005496752863384106,0.9442704929877159,10461.8705,0.024706271106388004,2234.1666666,0.00527610501027276,0,0,0,0
06,2022,Mt. Lookout,30,30,22,0,228.8,452.91,5009.6456297861105,2186.556905202007,1170.804066543438,611.9989437549511,164.4673884341167,4.037,0.013461882876269052,0.9731862802670979,2.299967974379504,149.88671771851068,259.5962503300766,4819.404277792448,4,0.13,450868.1066807499,1820154.5466701873,13331.484185371006,0.007324369356305367,444.13874201214685,9.85074649173693e-4,0.9814957242725769,0,0,0,0,0,0,0,0
06,2022,Mt. Washington,30,30,22,0,228.8,452.91,12436.343620558308,5527.696960285341,3001.5016726433223,1566.0271323350703,764.2803732106183,4.037,0.11488496909202607,0.903437455033029,2.223608197121249,93.55289237151418,214.925580620007,12229.28922296049,11.910578474302834,0.45,1119270.9258502477,4518496.72765745,287620.1759414091,0.06365395247071953,4614.008860980463,0.004122334239563543,0.971213741743312,39829.709,0.03558540482032408,0,0,0,0,0,0
06,2022,North Avondale - Paddock Hills,30,30,22,0,228.8,452.91,4240.900625434329,1687.943363446838,666.8394718554551,393.2685892981237,104.17338429464904,4.037,0.17900364787178663,0.876485877234228,2.117322946175637,87.0993745656706,84.87109103544128,4132.978804725504,18,1,381681.05628908967,1540846.424239055,136845.85949270328,0.08881213425295414,2188.7446838082,0.0057344860263392776,0.9710324975135214,213.33333333333334,5.589308922152851e-4,220,5.763974825970128e-4,0,0,0,0
06,2022,North Fairmount,30,30,22,0,228.8,452.91,1675.1622911694512,804.6968973747017,427.8821002386635,176.4143198090692,75.05346062052506,4.037,0.2730769230769231,0.7154130569379913,2.05,0,273.13269689737473,1625.6424821002388,0,1,150764.6062052506,608636.7152505966,99524.32421957042,0.1635200797549534,1106.4582338902148,0.007338978701565307,0.88627211539451,10711.1425,0.07104547127870234,1060,0.007030827902385248,0,0,0,0
06,2022,Northside,30,30,22,0,228.8,452.91,8200,4053,1354,559,240,4.037,0.09819886503824328,0.9015231505076068,2.025715193897012,18,116,8082,9,1,738000,2979306,180258.18000000002,0.06050341253969885,3515.6000000000004,0.004763685636856369,0.966790248684162,79015.71541666667,0.10706736506323397,2400,0.0032520325203252032,0,0,0,0
06,2022,Oakley,30,30,22,0,228.8,452.91,11265.534231200898,6513.248035914703,1219.6301907968575,484.9023569023569,118.3939393939394,4.037,0.019999641583484166,0.943918118650141,1.7086371946152563,291.8198653198653,444.51402918069584,10765.88327721661,0,1,1013898.0808080807,4093106.5522222216,58997.24606060606,0.014413806556923222,2654.5037037037036,0.002618116903415039,0.9609500421104793,0,0,92.5,9.123204960233985e-5,0,0,0,0
06,2022,Over-the-Rhine,30,30,22,0,228.8,452.91,5657,3047,795,406,143,4.037,0.2087298982605842,0.8770099921766049,1.7089423076923076,21,101,5557,11,0.65,509130,2055357.81,288050.76000000007,0.1401462843104676,1570.1400000000003,0.003083966766837547,1.0202402432539102,165400.29366666666,0.32486848872913926,1783.33333315,0.00350270723223931,0,0,0,0
06,2022,Pendleton,30,30,22,0,228.8,452.91,1134,550,251,145,40,4.037,0.12545454545454546,0.9018929247997836,2.06,9,28,1103,0,1,102060,412016.22,31250.79,0.07584844596652045,814,0.007975700568293161,0.9857170713345971,1105,0.010826964530668235,0,0,0,0,0,0
06,2022,Pleasant Ridge,30,30,22,0,228.8,452.91,7184.554194156457,3642.1328934967014,1438.6861451460886,853.277097078228,149.88312912346842,4.037,0.13563662062731624,0.8890355480166772,1.9384280144806456,48.08482563619228,490.8444863336475,7005.384542884072,0,1,646609.8774740811,2610364.0753628653,223740.52809613573,0.08571238403402931,4413.904995287465,0.00682622574917964,0.9815741577998861,0,0,0,0,0,0,0,0
06,2022,Queensgate,30,30,22,0,228.8,452.91,280.2729083665339,91.97211155378486,91.97211155378486,29.285856573705185,15.24800796812749,4.037,0.6210526315789474,0.5229757672316936,2.370000000000001,0,0,278.0946215139442,0,1,25224.56175298805,101831.55579681275,25870.002669322712,0.2540470138838085,195.94900398406378,0.007768182690462483,0.7847909638059647,20271.666666666668,0.8036479232098186,805.83333335,0.031946375966454305,0,0,0,0
06,2022,Riverside,30,30,22,0,228.8,452.91,2008.0239520958085,826.0538922155689,418.1976047904192,213.61077844311376,33.59281437125749,4.037,0.1955766902740828,0.8268487453742546,2.4202483069977427,23.880239520958085,42.65269461077844,1963.317365269461,0,1,180722.15568862276,729575.3425149701,73170.72934131736,0.10029221805809038,1087.6958083832335,0.0060186079799606365,0.9331595714123057,501.30674999999997,0.0027739086449573565,0,0,0,0,0,0
06,2022,Roselawn,30,30,22,0,228.8,452.91,7692,3558,1970,1287,248,4.037,0.24480044969083756,0.7130871138878014,2.1161649403435168,48,26,7644,0,1,692280,2794734.36,394484.61000000004,0.14115281067356972,6754,0.009756168024498758,0.86399609258587,6324.735000000001,0.009136093777084417,0,0,0,0,0,0
06,2022,Sayler Park,30,30,22,0,228.8,452.91,2902,1186,710,402,133,4.037,0.15851602023608768,0.8639334572460712,2.442799066977674,44,50,2806,0,1,261180,1054383.66,85147.08,0.08075531064280721,2354,0.00901294126655946,0.9537017091554378,987.5,0.003780917374990428,960,0.003675626005053986,0,0,0,0
06,2022,Sedamsville,30,30,22,0,228.8,452.91,556.9760479041917,196.94610778443115,158.80239520958085,65.38922155688623,21.40718562874251,4.037,0.32213438735177863,0.7490655315452792,2.69,10.119760479041917,16.347305389221557,538.6826347305389,0,1,50127.84431137725,202366.10748502996,28734.020658682635,0.1419902819488102,381.90419161676647,0.007618603928876464,0.8986744174229658,0,0,0,0,0,0,0,0
06,2022,South Cumminsville,30,30,22,0,228.8,452.91,766.6545199719692,291.5655220742817,335.2263489838823,216.8241065171689,24.42046250875964,4.037,0.6023688663282573,0.4804999961149929,2.62,0,0.7400140154169587,765.9145059565523,0,1,68998.90679747722,278548.58674141555,79544.58012613877,0.28556806213481967,1061.4761037140856,0.015383955383955388,0.7814520136337679,4015.675,0.05819911048426674,0,0,0,0,0,0
06,2022,South Fairmount,30,30,22,0,228.8,452.91,1926,888,474,242,77,4.037,0.30518018018018017,0.7163990503184298,1.98,7,84,1784,0,1,173340,699773.58,122738.61000000002,0.17539760503676063,1403.6000000000001,0.008097380869966541,0.899894036225157,3298.5310833333338,0.019029255124802896,0,0,0,0,0,0
06,2022,Spring Grove Village,30,30,22,0,228.8,452.91,2220,922,515,362,65,4.037,0.24511930585683298,0.7853831986572034,2.4,115,158,2070,0,1,199800,806592.6,102357.66,0.12690131300485524,1878.8000000000002,0.009403403403403404,0.921687915065462,735.625,0.003681806806806807,0,0,0,0,0,0
06,2022,Villages at Roll Hill,30,30,22,0,228.8,452.91,2503,864,1444,819,77,4.037,0.7060185185185185,0.3741148569895181,2.9,0,175,2284,31,1,225270,909414.99,276275.1,0.3037943106699835,3942.4,0.0175007768455631,0.6954099445050647,0,0,1041.6666665,0.004624080732010477,0,0,0,0
06,2022,Walnut Hills,30,30,22,0,228.8,452.91,6431,3677,860,364,186,4.037,0.34239869458797934,0.7856986966246036,1.7516912688442212,83,315,6205,0,0.69,578790,2336575.23,570213.6900000001,0.24403823282848036,1669.7999999999997,0.0028849841911574143,1.0326219136442414,15189.519916666666,0.026243576973801665,20486.1666665,0.035394817924463105,0,0,0,0
06,2022,West End,30,30,22,0,228.8,452.91,7764.737971872687,3603.064396743154,2293.0273871206514,1263.5647668393783,234,4.037,0.4649492372230233,0.6952091897543665,2.1771321882001495,43.36713545521836,168.90895632864544,7616.879348630644,3.045151739452258,1,698826.4174685418,2821162.247320503,758733.8736639526,0.26894372146961293,6589.284974093265,0.00942907252699829,0.9735819837509778,47857.83833333333,0.06848315566932284,10238.333335,0.01465075314709448,0,0,0,0
