month,year,SNA_NAME,total_days_in_month,non_instructional_days_in_month,summer_weekdays_in_month,instructional_days_in_month,Avg_monthly_Per_Person,Avg_monthly_Per_hh,total_population_true_total,total_households,children_under_age18,children_5to14,children_15to17,hamilton_meal_cost,hh_snap_percent,meal_percent_income_covered,hh_size,free_reduced_estimate_f,month_meals,month_meal_dollars,snap_dollars,meal_percent_snap_covered,cps_meals,meal_percent_cps_covered,pre_charity_coverage,monthly_nbhd_meals,meal_percent_fsb_covered,monthly_nbhd_meals_lasoupe,meal_percent_lasoupe_covered,whole_again_meals,meal_percent_whole_again_covered,charitable_percent_covered
07,2021,Kennedy Heights,31,31,22,0,236.04,452.12,5042,2478,890,418,40,3.46,0.0867635189669088,0.8689404719033755,2.02,1,468906,1622414.76,97205.8,0.05991427247617003,3916,0.008351354002721228,0.9372060983822668,0,0,0,0,1562.666667,0.0033325798070402168,0.0033325798070402168
07,2021,Linwood,31,31,22,0,236.04,452.12,675.208344335886,324.36123580670716,106.30631106416688,55.14866649062583,13.242936361235806,3.46,0.03523489932885906,0.9699180758138223,2.08,1,62794.37602323739,217268.54104040135,5167.205101663586,0.02378257375375268,467.7477686823343,0.0074488799523900326,1.001149529519965,0,0,0,0,0,0,0
07,2021,Lower Price Hill,31,31,22,0,236.04,452.12,857.2619521912351,274.3844621513944,282.7221115537849,110.6633466135458,18.94920318725099,3.46,0.4972375690607735,0.5807424051449117,2.41,1,79725.36155378485,275849.7509760956,61684.65896414343,0.22361687384480858,1243.9772908366535,0.015603281899166219,0.8199625608888865,0,0,0,0,0,0,0
07,2021,Madisonville,31,31,22,0,236.04,452.12,10328.143097643098,5116.823232323232,1645.7469135802469,776.1576879910214,339.36026936026934,3.46,0.08993363696852189,0.8714993662773055,2.048913083594759,1,960517.3080808081,3323389.8859595964,208054.10534231202,0.06260297842912838,7241.286419753086,0.007538944232271844,0.9416412889387057,0,0,0,0,0,0,0
07,2021,Millvale,31,31,22,0,236.04,452.12,2390.31184302733,890.4344779257183,964.2606867554308,522.8100911002102,59.51296426068675,3.46,0.6116751269035533,0.4987614272290159,2.67,1,222299.00140154167,769154.5448493342,246250.152067274,0.32015692257985773,4242.747021723896,0.019085767344767173,0.8380041171536409,0,0,0,0,1318,0.005928951509859817,0.005928951509859817
07,2021,Mt. Adams,31,31,22,0,236.04,452.12,1611,940,134,89,31,3.46,0,0.9516093223643088,1.7100000000000002,0.13,149823,518387.58,0,0,76.64800000000001,5.115903432717274e-4,0.9521209127075806,0,0,0,0,0,0,0
07,2021,Mt. Airy,31,31,22,0,236.04,452.12,8782.73328391401,3929.412157153447,2344.5564121571533,1316.0527798369162,373.7666419570051,3.46,0.22657421732700697,0.7554034689429233,2.2298569832402237,1,816794.195404003,2826107.9160978505,402524.01121423277,0.14243051686788308,10316.048213491476,0.012629923512603992,0.9104639093234104,0,0,0,0,3469,0.004247091886205388,0.004247091886205388
07,2021,Mt. Auburn,31,31,22,0,236.04,452.12,4811,2573,712,390,151,3.46,0.15895841430237076,0.8721527876411065,1.750066795949149,1,447423,1548083.58,184917.07999999996,0.11944902871458656,3132.8,0.007001875182992381,0.9986036915386853,0,0,0,0,0,0,0
07,2021,Mt. Lookout,31,31,22,0,236.04,452.12,5051.790599419065,2169.960126749406,1191.287826775812,626.579350409295,164.43517296012675,3.46,0.011706647128207993,0.971798615058198,2.336911529223379,0.13,469816.52574597305,1625565.1790810667,11485.185138632165,0.007065348893069147,681.4166369157645,0.0014503888211122703,0.9803143527723794,0,0,0,0,0,0,0
07,2021,Mt. Washington,31,31,22,0,236.04,452.12,12483.09660303323,5465.230910462971,3053.730015087291,1620.4657236106675,681.9047984555959,3.46,0.13017022793010075,0.9156201690475636,2.2616857770187853,0.45,1160927.9840820904,4016810.8249240327,321642.8489365265,0.08007418396225058,6046.3854298728365,0.0052082347163450666,1.0009025877261593,0,0,0,0,538.3333333,4.637094985057522e-4,4.637094985057522e-4
07,2021,North Avondale - Paddock Hills,31,31,22,0,236.04,452.12,4352.841556636553,1743.4697706740792,617.0382209867964,334.69145239749827,117.34676858929812,3.46,0.15559361190153428,0.8851735635681925,2.099291784702549,1,404814.2647671994,1400657.3560945098,122647.83973592772,0.0875644847772834,2714.9681723419044,0.0067067008468765996,0.9794447491923526,0,0,0,0,0,0,0
07,2021,North Fairmount,31,31,22,0,236.04,452.12,1669.746062052506,789.2219570405729,461.926968973747,229.80286396181387,79.69594272076372,3.46,0.22156862745098038,0.7417385100679994,2.07,1,155286.38377088305,537290.8878472553,79060.78926968975,0.1471470874677586,2032.478663484487,0.01308858261831445,0.9019741801540725,0,0,0,0,1236,0.007959487303301836,0.007959487303301836
07,2021,Northside,31,31,22,0,236.04,452.12,7965,4049,1390,654,270,3.46,0.09706100271672018,0.9022518159341221,1.9639542275905912,1,740745,2562977.7,177683.16,0.06932684587930671,6116,0.008256552524822982,0.9798352143382517,0,0,0,0,0,0,0
07,2021,Oakley,31,31,22,0,236.04,452.12,11310.856902356903,6355.176767676768,1271.2530864197531,532.8423120089786,163.63973063973063,3.46,0.03348852199904193,0.949772504348355,1.7542870201096892,1,1051909.6919191922,3639607.534040405,96222.65465768798,0.026437645751015683,5593.513580246914,0.005317484593227427,0.9815276346925982,0,0,0,0,0,0,0
07,2021,Over-the-Rhine,31,31,22,0,236.04,452.12,5712,2976,893,456,143,3.46,0.22815860215053763,0.8740431219104113,1.766196153846154,0.65,531216,1838007.3599999999,306989.48,0.16702298732906054,2553.9800000000005,0.004807799463871571,1.0458739087033435,0,0,0,0,0,0,0
07,2021,Pendleton,31,31,22,0,236.04,452.12,1018,509,223,116,30,3.46,0.10609037328094302,0.8994174228056827,2,1,94674,327572.04,24414.48,0.07453163585023924,981.2,0.010363985888417094,0.9843130445443391,0,0,0,0,0,0,0
07,2021,Pleasant Ridge,31,31,22,0,236.04,452.12,7326.252591894439,3596.0254476908576,1421.0113100848257,749.3854853911405,189.8831291234684,3.46,0.11124676081012051,0.9116296636213848,2.000969089390142,1,681341.4910461829,2357441.559019793,180868.8801885014,0.07672252976812091,6252.449764373234,0.009176675494652106,0.9975288688841577,0,0,0,0,0,0,0
07,2021,Queensgate,31,31,22,0,236.04,452.12,273.738047808765,87.61553784860558,90.27788844621514,35.33665338645419,6.050796812749004,3.46,0.4972375690607735,0.5807424051449117,2.41,1,25457.63844621514,88083.42902390438,19696.941035856576,0.22361687384480858,397.2227091633467,0.015603281899166217,0.8199625608888865,0,0,0,0,0,0,0
07,2021,Riverside,31,31,22,0,236.04,452.12,1612.7904191616767,737.7125748502995,260.4850299401198,139.6047904191617,32.31736526946108,3.46,0.2100602282504586,0.8285274006179698,2.1490519187358914,1,149989.50898203594,518963.70107784437,70062.35616766468,0.13500434813099838,1146.134131736527,0.007641428654012049,0.9711731774029803,0,0,0,0,0,0,0
07,2021,Roselawn,31,31,22,0,236.04,452.12,7056,3035,1647,887,249,3.46,0.22833607907742998,0.7578925378890712,2.200778812114855,1,656208,2270479.68,313319.16,0.13799690116583643,7246.8,0.011043449637919684,0.9069328886928273,0,0,0,0,2168.9999997,0.003305354399367274,0.003305354399367274
07,2021,Sayler Park,31,31,22,0,236.04,452.12,3122,1287,721,462,133,3.46,0.17249417249417248,0.847990816345391,2.4276241252915693,1,290346,1004597.16,100370.64,0.0999113316227173,3172.4,0.010926274169439221,0.9588284221375475,0,0,0,0,0,0,0
07,2021,Sedamsville,31,31,22,0,236.04,452.12,570.2095808383234,206.2874251497006,147.51497005988026,72.39520958083833,18.68263473053892,3.46,0.2037735849056604,0.797503123964234,2.64,1,53029.49101796408,183482.0389221557,19005.283832335328,0.10358116763896727,649.0658682634731,0.012239715218907116,0.9133240068221083,0,0,0,0,0,0,0
07,2021,South Cumminsville,31,31,22,0,236.04,452.12,782.68815697267,291.5655220742817,315.739313244569,171.18990889978977,19.48703573931325,3.46,0.6116751269035533,0.49876142722901606,2.67,1,72789.9985984583,251853.39515066572,80632.60793272601,0.3201569225798578,1389.252978276104,0.019085767344767177,0.8380041171536411,0,0,0,0,0,0,0
07,2021,South Fairmount,31,31,22,0,236.04,452.12,1948,879,467,238,64,3.46,0.36063708759954494,0.7385280448869079,2.02,1,181164,626827.44,143322.04,0.2286467229322316,2054.8,0.011342209268949683,0.9785169770880893,0,0,0,0,0,0,0
07,2021,Spring Grove Village,31,31,22,0,236.04,452.12,2167,885,569,353,63,3.46,0.24632768361581922,0.8445021823242047,2.44,1,201531,697297.26,98562.16,0.14134884166904657,2503.6000000000004,0.012422902679984719,0.998273926673236,0,0,0,0,0,0,0
07,2021,Villages at Roll Hill,31,31,22,0,236.04,452.12,2556,861,1464,770,35,3.46,0.7665505226480837,0.4108571691390175,2.97,1,237708,822469.6799999999,298399.2,0.3628087542388189,6441.6,0.027098793477712154,0.8007647168555486,0,0,0,0,0,0,0
07,2021,Walnut Hills,31,31,22,0,236.04,452.12,6121,3661,769,356,74,3.46,0.3561868341983065,0.7967442098379416,1.662482726130653,0.69,569253,1969615.38,589564.4800000001,0.29932975035968706,2334.684,0.004101311719042325,1.1001752719166709,0,0,0,0,1302,0.002287207972553504,0.002287207972553504
07,2021,West End,31,31,22,0,236.04,452.12,8108.676535899333,3560.2627683197634,2883.016284233901,1662.7512953367875,282,3.46,0.4933898000276512,0.6913792440684752,2.30811501120239,1,754106.9178386381,2609209.9357216875,794192.7872390822,0.3043805622407361,12685.271650629165,0.016821582391773695,1.012581388700985,0,0,0,0,911,0.0012080515089438995,0.0012080515089438995
07,2021,West Price Hill,31,31,22,0,236.04,452.12,19033.099430683236,7620.713062369516,5323.327423723329,2962.5585731532974,1141.668963156742,3.46,0.22796012339480806,0.846795732403925,2.4887270348361774,1,1770078.247053541,6124470.7348052515,785431.314147296,0.12824476565521079,23422.64066438265,0.013232545342767644,0.9882730434019035,0,0,0,0,0,0,0
07,2021,Westwood,31,31,22,0,236.04,452.12,33395.31343991494,14676.6103926893,9045.012253700428,4450.642390389082,1192.3863489636956,3.46,0.20956255720807482,0.8340694590217935,2.2915995172669885,1,3105764.1499120896,10745943.958695829,1390571.0184380412,0.12940426860431967,39798.05391628188,0.012814255041680609,0.9762879826677938,0,0,0,0,608.3333333,1.9587235344873798e-4,1.9587235344873798e-4
07,2021,Winton Hills,31,31,22,0,236.04,452.12,6294,2662,3029,1366,361,3.46,0.5101427498121713,0.5928803067488246,2.36,1,585342,2025283.32,613978.96,0.3031570713770555,13327.6,0.022768911166463367,0.9188062892923435,0,0,0,0,0,0,0
07,2022,Avondale,31,31,21,0,222.85,423.93,13427,5961,3578,1817,782,3.46,0.33601744673712464,0.6900129406964892,2.12906523468576,1,1248711,4320540.06,849131.79,0.19653371527817753,15027.6,0.012034489966052993,0.8985811459407197,0,0,0,0,0,0,0
07,2022,Bond Hill,31,31,21,0,222.85,423.93,7640,3312,1924,1160,158,3.46,0.125,0.882699554212813,2.2800669082799,1,710520,2458399.2,175507.02,0.07139077331297536,8080.8,0.011373078871812194,0.9654634063976005,0,0,0,0,0,0,0
07,2022,California,31,31,21,0,222.85,423.93,930.8790896159318,333.89473684210526,238.099573257468,113.49644381223328,53.103840682788054,3.46,0,0.9763300907662932,2.77,0.13,86571.75533428165,299538.2734566145,0,0,130.00236699857754,0.0015016718385412909,0.9778317626048345,0,0,0,0,0,0,0
07,2022,Camp Washington,31,31,21,0,222.85,423.93,1190,461,124,39,34,3.46,0.21691973969631237,0.9047222858116005,1.87,1,110670,382918.2,42393,0.11071032925570004,520.8000000000001,0.004705882352941177,1.0201384974202417,0,0,0,0,0,0,0
07,2022,Carthage,31,31,21,0,222.85,423.93,2889,1107,899,566,206,3.46,0.27461607949412825,0.8385168927146451,2.6,1,268677,929622.42,128874.72,0.13863125203025978,3775.8,0.01405330564209069,0.9912014503869956,0,0,0,0,0,0,0
07,2022,Clifton,31,31,21,0,222.85,423.93,8544,4182,1386,828,171,3.46,0.05547584887613582,0.8762979053209867,2.043306828811974,0.4,794592,2749288.32,98351.76,0.03577353429414053,2328.48,0.002930409568684306,0.9150018491838116,0,0,0,0,0,0,0
07,2022,College Hill,31,31,21,0,222.85,423.93,17085,7353,3947,2269,700,3.46,0.1587107303141575,0.8208543188269978,2.2967481558251537,1,1588905,5497611.3,494726.31000000006,0.08998932136217053,16577.4,0.010433222879907863,0.9212768630690762,0,0,0,0,0,0,0
07,2022,Columbia Tusculum,31,31,21,0,222.85,423.93,1546.0010562450489,742.678637443887,243.40586216002112,126.27198310007924,30.321890678637445,3.46,0.03523489932885906,0.9699180758138224,2.08,0.13,143778.09823078953,497472.21987853176,11093.488003696859,0.022299713552659414,132.89960073937155,9.243382850011269e-4,0.9931421276514829,0,0,0,0,0,0,0
07,2022,Corryville,31,31,21,0,222.85,423.93,4438,1936,161,85,5,3.46,0.04855371900826446,0.7240638229203006,2.2536445783132533,1,412734,1428059.64,39849.42,0.027904590875490326,676.2,0.0016383433397781624,0.7536067571355691,0,0,0,0,0,0,0
07,2022,CUF,31,31,21,0,222.85,423.93,17351,5533,603,326,155,3.46,0.0536779324055666,0.7901892709953955,2.2912183339224694,1,1613643,5583204.78,125907.21,0.022551064301101993,2532.6000000000004,0.0015694921367365646,0.814309827433234,0,0,0,0,0,0,0
07,2022,Downtown,31,31,21,0,222.85,423.93,4608.323464100666,3019.7372316802366,182.9837157660992,34.248704663212436,0,3.46,0.10842091201115778,0.923934801976844,1.4455950220378533,1,428574.08216136193,1482866.3242783123,138795.8116432272,0.09359967879153028,768.5316062176167,0.0017932293113521918,1.0193277100797264,0,0,0,0,0,0,0
07,2022,East End,31,31,21,0,222.85,423.93,1497,707,222,117,41,3.46,0.11173974540311174,0.9664728573095631,2.09,1,139221,481704.66,33490.47,0.06952490349584745,932.4000000000001,0.006697265498739415,1.04269502630415,0,0,0,0,0,0,0
07,2022,East Price Hill,31,31,21,0,222.85,423.93,15139,6027,4271,2175,643,3.46,0.2969968475194956,0.771195605918414,2.4806578567302138,1,1407927,4871427.42,758834.7000000001,0.15577255588055136,17938.2,0.012740859433763256,0.9397090212327286,0,0,0,0,0,0,0
07,2022,East Walnut Hills,31,31,21,0,222.85,423.93,3830.86118251928,2460.753213367609,256.24293059125966,125.55205655526991,25.677377892030847,3.46,0.026929441421263165,0.9508638895764866,1.542606914212548,1,356270.0899742931,1232694.511311054,28092.446163239074,0.022789463168259635,1076.2203084832906,0.003020798935327257,0.9766741516800734,0,0,0,0,0,0,0
07,2022,East Westwood,31,31,21,0,222.85,423.93,2454.6865600850556,1098.3896073106985,811.9877462995721,519.3576096109182,102.61365103630436,3.46,0.3735759991084419,0.7390649434207283,2.2243028365960846,1,228285.85008791016,789869.0413041691,173952.0426239962,0.22022896648383686,3410.3485344582027,0.014938939637059933,0.974232849541625,0,0,0,0,0,0,0
07,2022,English Woods,31,31,21,0,222.85,423.93,488.253937947494,230.7780429594272,135.07303102625298,67.19713603818616,23.304057279236275,3.46,0.22156862745098044,0.7417385100679993,2.07,1,45407.616229116946,157110.35215274463,21676.886548926017,0.13797236306778488,567.3067303102625,0.012493647044754702,0.8922045201805389,0,0,0,0,0,0,0
07,2022,Evanston,31,31,21,0,222.85,423.93,8672.297260844167,3470.7770159583115,1628.718848421944,822.7564910472319,335.97585351867104,3.46,0.14073520983405616,0.8731491512205934,2.1817024576473396,0.36,806523.6452585076,2790571.812594436,207073.07317310563,0.07420453121419109,2462.622898813979,0.0030533796662894582,0.9504070621010741,0,0,0,0,0,0,0
07,2022,Hartwell,31,31,21,0,222.85,423.93,5084,2421,960,407,270,3.46,0.09045848822800495,0.9303328018872637,2.03,1,472812,1635929.52,92840.67,0.056751020667442933,4032,0.008527702342580138,0.9956115248972869,0,0,0,0,0,0,0
07,2022,Hyde Park,31,31,21,0,222.85,423.93,14090,6696,2678,1434,361,3.46,0.0091099163679808845,0.9531830003473605,2.0931735761041304,0.65,1310370,4533880.2,25859.73,0.005703664159454411,7310.940000000001,0.005579294397765518,0.9644659589045804,0,0,0,0,0,0,0
07,2022,Kennedy Heights,31,31,21,0,222.85,423.93,5042,2478,890,418,40,3.46,0.0867635189669088,0.8689404719033755,2.02,1,468906,1622414.76,91144.95000000001,0.05617857544639203,3738,0.007971747002597536,0.9330907943523651,0,0,0,0,0,0,0
07,2022,Linwood,31,31,21,0,222.85,423.93,675.208344335886,324.36123580670716,106.30631106416688,55.14866649062583,13.242936361235806,3.46,0.03523489932885906,0.9699180758138223,2.08,1,62794.37602323739,217268.54104040135,4845.026229205176,0.022299713552659414,446.4865064695009,0.007110294500008667,0.9993280838664903,0,0,0,0,0,0,0
07,2022,Lower Price Hill,31,31,21,0,222.85,423.93,857.2619521912351,274.3844621513944,282.7221115537849,110.6633466135458,18.94920318725099,3.46,0.4972375690607735,0.5807424051449117,2.41,1,79725.36155378485,275849.7509760956,57838.577091633466,0.20967420447896506,1187.4328685258965,0.014894041812840481,0.8053106514367172,0,0,0,0,0,0,0
07,2022,Madisonville,31,31,21,0,222.85,423.93,10328.143097643098,5116.823232323232,1645.7469135802469,776.1576879910214,339.36026936026934,3.46,0.08993363696852189,0.8714993662773055,2.048913083594759,1,960517.3080808081,3323389.8859595964,195081.78553872052,0.05869963869207376,6912.137037037037,0.00719626494898676,0.937395269918366,0,0,0,0,0,0,0
07,2022,Millvale,31,31,21,0,222.85,423.93,2390.31184302733,890.4344779257183,964.2606867554308,522.8100911002102,59.51296426068675,3.46,0.6116751269035533,0.4987614272290159,2.67,1,222299.00140154167,769154.5448493342,230896.28188507358,0.30019491327364217,4049.89488437281,0.018218232465459575,0.8171745729681177,0,0,0,0,0,0,0
07,2022,Mt. Adams,31,31,21,0,222.85,423.93,1611,940,134,89,31,3.46,0,0.9516093223643088,1.7100000000000002,0.13,149823,518387.58,0,0,73.16400000000002,4.883362367593761e-4,0.9520976586010682,0,0,0,0,0,0,0
07,2022,Mt. Airy,31,31,21,0,222.85,423.93,8782.73328391401,3929.412157153447,2344.5564121571533,1316.0527798369162,373.7666419570051,3.46,0.22657421732700697,0.7554034689429233,2.2298569832402237,1,816794.195404003,2826107.9160978505,377426.3559985175,0.13354987396222612,9847.136931060044,0.0120558360802129,0.9010091789853624,0,0,0,0,0,0,0
07,2022,Mt. Auburn,31,31,21,0,222.85,423.93,4811,2573,712,390,151,3.46,0.15895841430237076,0.8721527876411065,1.750066795949149,1,447423,1548083.58,173387.36999999997,0.11200129775938839,2990.4,0.00668360812922,0.9908376935297148,0,0,0,0,0,0,0
07,2022,Mt. Lookout,31,31,21,0,222.85,423.93,5051.790599419065,2169.960126749406,1191.287826775812,626.579350409295,164.43517296012675,3.46,0.011706647128207993,0.971798615058198,2.336911529223379,0.13,469816.52574597305,1625565.1790810667,10769.075767097967,0.0066248194201512945,650.4431534195933,0.001384462056516258,0.9798078965348654,0,0,0,0,0,0,0
07,2022,Mt. Washington,31,31,21,0,222.85,423.93,12483.09660303323,5465.230910462971,3053.730015087291,1620.4657236106675,681.9047984555959,3.46,0.13017022793010075,0.9156201690475636,2.2616857770187853,0.45,1160927.9840820904,4016810.8249240327,301588.19107684173,0.07508150227177937,5771.54972851498,0.004971496774693019,0.9956731680940359,0,0,0,0,0,0,0
07,2022,North Avondale - Paddock Hills,31,31,21,0,222.85,423.93,4352.841556636553,1743.4697706740792,617.0382209867964,334.69145239749827,117.34676858929812,3.46,0.15559361190153428,0.8851735635681925,2.099291784702549,1,404814.2647671994,1400657.3560945098,115000.66066365532,0.08210477756266867,2591.560528144545,0.006401850808382209,0.9736801919392434,0,0,0,0,0,0,0
07,2022,North Fairmount,31,31,21,0,222.85,423.93,1669.746062052506,789.2219570405729,461.926968973747,229.80286396181387,79.69594272076372,3.46,0.22156862745098038,0.7417385100679994,2.07,1,155286.38377088305,537290.8878472553,74131.293451074,0.13797236306778488,1940.0932696897378,0.012493647044754704,0.8922045201805391,0,0,0,0,0,0,0
07,2022,Northside,31,31,21,0,222.85,423.93,7965,4049,1390,654,270,3.46,0.09706100271672018,0.9022518159341221,1.9639542275905912,1,740745,2562977.7,166604.49,0.06500426827748051,5838,0.007881254682785574,0.9751373388943881,0,0,0,0,0,0,0
07,2022,Oakley,31,31,21,0,222.85,423.93,11310.856902356903,6355.176767676768,1271.2530864197531,532.8423120089786,163.63973063973063,3.46,0.03348852199904193,0.949772504348355,1.7542870201096892,1,1051909.6919191922,3639607.534040405,90223.10446127946,0.024789239943439973,5339.262962962963,0.005075780748080725,0.9796375250398757,0,0,0,0,0,0,0
07,2022,Over-the-Rhine,31,31,21,0,222.85,423.93,5712,2976,893,456,143,3.46,0.22815860215053763,0.8740431219104113,1.766196153846154,0.65,531216,1838007.3599999999,287848.47000000003,0.15660898659295905,2437.8900000000003,0.004589263124604681,1.0352413716279751,0,0,0,0,0,0,0
07,2022,Pendleton,31,31,21,0,222.85,423.93,1018,509,223,116,30,3.46,0.10609037328094302,0.8994174228056827,2,1,94674,327572.04,22892.22,0.0698845359329203,936.6,0.009892895620761772,0.9791948543593648,0,0,0,0,0,0,0
07,2022,Pleasant Ridge,31,31,21,0,222.85,423.93,7326.252591894439,3596.0254476908576,1421.0113100848257,749.3854853911405,189.8831291234684,3.46,0.11124676081012051,0.9116296636213848,2.000969089390142,1,681341.4910461829,2357441.559019793,169591.5782940622,0.07193882607405001,5968.247502356268,0.008759553881258828,0.9923280435766936,0,0,0,0,0,0,0
07,2022,Queensgate,31,31,21,0,222.85,423.93,273.738047808765,87.61553784860558,90.27788844621514,35.33665338645419,6.050796812749004,3.46,0.4972375690607735,0.5807424051449117,2.41,1,25457.63844621514,88083.42902390438,18468.822908366536,0.2096742044789651,379.1671314741036,0.014894041812840477,0.8053106514367173,0,0,0,0,0,0,0
07,2022,Riverside,31,31,21,0,222.85,423.93,1612.7904191616767,737.7125748502995,260.4850299401198,139.6047904191617,32.31736526946108,3.46,0.2100602282504586,0.8285274006179698,2.1490519187358914,1,149989.50898203594,518963.70107784437,65693.91898203593,0.1265867320693049,1094.037125748503,0.007294090987920592,0.9624082236751953,0,0,0,0,0,0,0
07,2022,Roselawn,31,31,21,0,222.85,423.93,7056,3035,1647,887,249,3.46,0.22833607907742998,0.7578925378890712,2.200778812114855,1,656208,2270479.68,293783.49,0.12939269731759942,6917.4000000000005,0.01054147465437788,0.8978267098610484,0,0,0,0,0,0,0
07,2022,Sayler Park,31,31,21,0,222.85,423.93,3122,1287,721,462,133,3.46,0.17249417249417248,0.847990816345391,2.4276241252915693,1,290346,1004597.16,94112.46,0.09368178982309686,3028.2000000000003,0.010429625343555621,0.9521022315120434,0,0,0,0,0,0,0
07,2022,Sedamsville,31,31,21,0,222.85,423.93,570.2095808383234,206.2874251497006,147.51497005988026,72.39520958083833,18.68263473053892,3.46,0.2037735849056604,0.797503123964234,2.64,1,53029.49101796408,183482.0389221557,17820.291017964075,0.09712280898254314,619.5628742514971,0.01168336452713861,0.9063092974739156,0,0,0,0,0,0,0
07,2022,South Cumminsville,31,31,21,0,222.85,423.93,782.68815697267,291.5655220742817,315.739313244569,171.18990889978977,19.48703573931325,3.46,0.6116751269035533,0.49876142722901606,2.67,1,72789.9985984583,251853.39515066572,75605.10811492642,0.30019491327364217,1326.10511562719,0.018218232465459575,0.8171745729681179,0,0,0,0,0,0,0
07,2022,South Fairmount,31,31,21,0,222.85,423.93,1948,879,467,238,64,3.46,0.36063708759954494,0.7385280448869079,2.02,1,181164,626827.44,134385.81,0.21439043893802737,1961.4,0.010826654302179241,0.9637451381271145,0,0,0,0,0,0,0
07,2022,Spring Grove Village,31,31,21,0,222.85,423.93,2167,885,569,353,63,3.46,0.24632768361581922,0.8445021823242047,2.44,1,201531,697297.26,92416.74,0.13253564197283668,2389.8,0.011858225285439958,0.9888960495824815,0,0,0,0,0,0,0
07,2022,Villages at Roll Hill,31,31,21,0,222.85,423.93,2556,861,1464,770,35,3.46,0.7665505226480837,0.4108571691390175,2.97,1,237708,822469.6799999999,279793.8,0.34018737322936937,6148.8,0.025867030137816147,0.776911572506203,0,0,0,0,0,0,0
07,2022,Walnut Hills,31,31,21,0,222.85,423.93,6121,3661,769,356,74,3.46,0.3561868341983065,0.7967442098379416,1.662482726130653,0.69,569253,1969615.38,552804.72,0.28066632989025503,2228.562,0.0039148884590858544,1.0813254281872824,0,0,0,0,0,0,0
07,2022,West End,31,31,21,0,222.85,423.93,8108.676535899333,3560.2627683197634,2883.016284233901,1662.7512953367875,282,3.46,0.4933898000276512,0.6913792440684752,2.30811501120239,1,754106.9178386381,2609209.9357216875,744674.3083567729,0.28540222009801663,12108.668393782384,0.01605696501032943,0.9928384291768212,0,0,0,0,0,0,0
07,2022,West Price Hill,31,31,21,0,222.85,423.93,19033.099430683236,7620.713062369516,5323.327423723329,2962.5585731532974,1141.668963156742,3.46,0.22796012339480806,0.846795732403925,2.4887270348361774,1,1770078.247053541,6124470.7348052515,736459.1192746687,0.12024861431525592,22357.975179637986,0.01263106600900548,0.9796754127281864,0,0,0,0,0,0,0
07,2022,Westwood,31,31,21,0,222.85,423.93,33395.31343991494,14676.6103926893,9045.012253700428,4450.642390389082,1192.3863489636956,3.46,0.20956255720807482,0.8340694590217935,2.2915995172669885,1,3105764.1499120896,10745943.958695829,1303867.9373760037,0.12133582143994788,37989.0514655418,0.0122317889034224,0.9676370693651638,0,0,0,0,0,0,0
07,2022,Winton Hills,31,31,21,0,222.85,423.93,6294,2662,3029,1366,361,3.46,0.5101427498121713,0.5928803067488246,2.36,1,585342,2025283.32,575696.9400000001,0.28425501475023257,12721.800000000001,0.02173396065889685,0.898869282157954,0,0,0,0,0,0,0
08,2019,Avondale,31,19,10,12,121.1,239.25,12570,5516,3724,1951,395,3.17,0.385605511240029,0.6611315390110255,2.148326173428799,1,1169010,3705761.6999999997,508884.75,0.13732257797364575,44045.6,0.0376776930907349,0.8361318100754062,0,0,0,0,0,0,0
08,2019,Bond Hill,31,19,10,12,121.1,239.25,7174,3182,1642,974,210,3.17,0.16656191074795726,0.8611707186958055,2.209983272930025,1,667182,2114966.94,126802.5,0.05995483787562183,21754.4,0.032606395256466754,0.9537319518278942,0,0,0,0,0,0,0
08,2019,California,31,19,10,12,121.1,239.25,976,373,197,71,77,3.17,0,0.9956553542619007,2.62,0.13,90768,287734.56,0,0,351.3640000000001,0.0038710118103296325,0.9995263660722303,0,0,0,0,0,0,0
08,2019,Camp Washington,31,19,10,12,121.1,239.25,1396,446,230,90,47,3.17,0.3116591928251121,0.8501947443173294,2.36,1,129828,411554.76,33255.75,0.08080516429939967,2597.2000000000003,0.02000492959916197,0.9510048382158911,0,0,0,0,0,0,0
08,2019,Carthage,31,19,10,12,121.1,239.25,2940,1039,1017,569,245,3.17,0.2685274302213667,0.7982502251174716,2.82,1,273420,866741.4,66750.75,0.07701345522436104,14732.4,0.05388193987272328,0.9291456202145558,0,0,0,0,0,0,0
08,2019,Clifton,31,19,10,12,121.1,239.25,8552,4156,1437,824,202,3.17,0.06328200192492782,0.8672853664619448,2.0589897100093544,0.4,795336,2521215.12,62922.75000000001,0.024957311060390595,7551.840000000001,0.009495156763933735,0.9017378342862691,0,0,0,0,0,0,0
08,2019,College Hill,31,19,10,12,121.1,239.25,16403,7201,3858,2424,568,3.17,0.1478961255381197,0.848234994555465,2.259642138633177,1,1525479,4835768.43,254801.25000000003,0.052690953607139546,54391.200000000004,0.035655161427984264,0.9365811095905889,0,0,0,0,0,0,0
08,2019,Columbia Tusculum,31,19,10,12,121.1,239.25,1573,741.3396774193549,288.72161290322583,145.62935483870967,42.115806451612904,3.17,0,0.9850607880963806,2.12,0.13,146289,463736.13,0,0,455.814806451613,0.0031158515435310446,0.9881766396399116,0,0,0,0,0,0,0
